"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E4","30","0.472","0.7895","0.935","0.9805","0.9945","0.9981","0.9999","1"
"myframe_S","E4","45","0.5392","0.8558","0.9683","0.994","0.999","0.9997","1","1"
"myframe_S","E4","80","0.6607","0.9425","0.9936","0.9993","0.9999","1","1","1"
"myframe_S","E4","130","0.772","0.9835","0.999","0.9999","1","1","1","1"
"myframe_S","E4","215","0.891","0.9971","1","1","1","1","1","1"
"myframe_S","E4","360","0.9561","1","1","1","1","1","1","1"
"myframe_S","E4","600","0.9889","1","1","1","1","1","1","1"
"myframe_S","E4","1000","0.9986","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.3831","0.681","0.8677","0.9498","0.9839","0.9942","0.9997","1"
"myframe_S","E5","15","0.4124","0.7268","0.8938","0.9648","0.9884","0.9975","0.9999","1"
"myframe_S","E5","30","0.5797","0.8921","0.9817","0.9975","0.9997","0.9999","1","1"
"myframe_S","E5","45","0.6607","0.9418","0.9927","0.9992","1","1","1","1"
"myframe_S","E5","80","0.8024","0.9885","0.9995","1","1","1","1","1"
"myframe_S","E5","130","0.8969","0.9983","1","1","1","1","1","1"
"myframe_S","E5","215","0.9633","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9946","1","1","1","1","1","1","1"
"myframe_S","E5","600","0.9997","1","1","1","1","1","1","1"
"myframe_S","E5","1000","0.9999","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.3801","0.6864","0.8682","0.9555","0.9861","0.9953","0.9996","1"
"myframe_S","E6","15","0.4821","0.7947","0.9405","0.9875","0.9978","0.9998","1","1"
"myframe_S","E6","30","0.6256","0.9205","0.9904","0.9993","0.9999","1","1","1"
"myframe_S","E6","45","0.711","0.9655","0.9977","1","1","1","1","1"
"myframe_S","E6","80","0.8437","0.9946","0.9998","1","1","1","1","1"
"myframe_S","E6","130","0.9239","0.9996","1","1","1","1","1","1"
"myframe_S","E6","215","0.9753","0.9999","1","1","1","1","1","1"
"myframe_S","E6","360","0.9972","1","1","1","1","1","1","1"
"myframe_S","E6","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E6","1000","1","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.4353","0.7461","0.913","0.9775","0.997","0.9998","1","1"
"myframe_S","E7","15","0.4807","0.7989","0.9431","0.9876","0.9977","0.9994","1","1"
"myframe_S","E7","30","0.6658","0.9471","0.9958","0.9999","1","1","1","1"
"myframe_S","E7","45","0.7514","0.9736","0.999","1","1","1","1","1"
"myframe_S","E7","80","0.8866","0.9981","1","1","1","1","1","1"
"myframe_S","E7","130","0.9493","0.9996","1","1","1","1","1","1"
"myframe_S","E7","215","0.9881","1","1","1","1","1","1","1"
"myframe_S","E7","360","0.999","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.5198","0.8443","0.9711","0.9963","0.9996","0.9999","1","1"
"myframe_S","E8","15","0.5626","0.8858","0.979","0.9984","1","1","1","1"
"myframe_S","E8","30","0.7027","0.9595","0.9981","0.9998","1","1","1","1"
"myframe_S","E8","45","0.8042","0.9894","0.9996","1","1","1","1","1"
"myframe_S","E8","80","0.9132","0.9991","1","1","1","1","1","1"
"myframe_S","E8","130","0.9722","1","1","1","1","1","1","1"
"myframe_S","E8","215","0.9951","1","1","1","1","1","1","1"
"myframe_S","E8","360","0.9992","1","1","1","1","1","1","1"
"myframe_S","E8","600","1","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
