"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E5","360","0.8018","0.9903","0.9999","1","1","1","1","1"
"myframe_S","E5","600","0.8966","0.9987","1","1","1","1","1","1"
"myframe_S","E5","1000","0.9645","0.9999","1","1","1","1","1","1"
"myframe_S","E6","10","0.235","0.4453","0.6297","0.7703","0.8714","0.928","0.9771","0.9933"
"myframe_S","E6","15","0.2902","0.5438","0.7321","0.8647","0.9365","0.9716","0.9948","0.9996"
"myframe_S","E6","30","0.3649","0.6656","0.857","0.9484","0.983","0.9942","0.9997","1"
"myframe_S","E6","45","0.4471","0.7681","0.9321","0.9846","0.9964","0.9994","1","1"
"myframe_S","E6","80","0.5693","0.8871","0.9809","0.9981","0.9999","1","1","1"
"myframe_S","E6","130","0.6968","0.9575","0.9968","0.9997","1","1","1","1"
"myframe_S","E6","215","0.8055","0.99","0.9996","1","1","1","1","1"
"myframe_S","E6","360","0.9145","0.9994","1","1","1","1","1","1"
"myframe_S","E6","600","0.9688","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9957","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.2311","0.4481","0.6302","0.7739","0.884","0.9507","0.9938","0.9991"
"myframe_S","E7","15","0.3431","0.6325","0.8193","0.9328","0.9815","0.997","0.9999","1"
"myframe_S","E7","30","0.4721","0.7975","0.9477","0.9915","0.9991","1","1","1"
"myframe_S","E7","45","0.5688","0.8913","0.9837","0.9993","1","1","1","1"
"myframe_S","E7","80","0.7232","0.9702","0.9984","1","1","1","1","1"
"myframe_S","E7","130","0.8466","0.9938","1","1","1","1","1","1"
"myframe_S","E7","215","0.9343","0.9995","1","1","1","1","1","1"
"myframe_S","E7","360","0.9796","1","1","1","1","1","1","1"
"myframe_S","E7","600","0.9977","1","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9997","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.3488","0.6373","0.8358","0.9435","0.986","0.9981","1","1"
"myframe_S","E8","15","0.4963","0.816","0.9566","0.9933","0.9996","0.9999","1","1"
"myframe_S","E8","30","0.6587","0.9459","0.9954","1","1","1","1","1"
"myframe_S","E8","45","0.7575","0.982","0.9997","1","1","1","1","1"
"myframe_S","E8","80","0.8663","0.9981","1","1","1","1","1","1"
"myframe_S","E8","130","0.9451","0.9999","1","1","1","1","1","1"
"myframe_S","E8","215","0.9868","1","1","1","1","1","1","1"
"myframe_S","E8","360","0.9986","1","1","1","1","1","1","1"
"myframe_S","E8","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
"myframe_S","E9","10","0.3398","0.6363","0.8318","0.9411","0.9859","0.998","1","1"
"myframe_S","E9","15","0.483","0.8165","0.9569","0.9936","0.9997","1","1","1"
"myframe_S","E9","30","0.6596","0.9448","0.9968","0.9999","1","1","1","1"
"myframe_S","E9","45","0.7548","0.9803","0.9999","1","1","1","1","1"
"myframe_S","E9","80","0.8895","0.9983","1","1","1","1","1","1"
"myframe_S","E9","130","0.9646","1","1","1","1","1","1","1"
"myframe_S","E9","215","0.9929","1","1","1","1","1","1","1"
"myframe_S","E9","360","0.9997","1","1","1","1","1","1","1"
"myframe_S","E9","600","1","1","1","1","1","1","1","1"
"myframe_S","E9","1000","1","1","1","1","1","1","1","1"
"myframe_S","E10","10","0.492","0.8147","0.9563","0.9943","0.9996","1","1","1"
"myframe_S","E10","15","0.5918","0.8984","0.9872","0.9997","1","1","1","1"
"myframe_S","E10","30","0.7166","0.9716","0.9989","1","1","1","1","1"
"myframe_S","E10","45","0.8272","0.9947","1","1","1","1","1","1"
"myframe_S","E10","80","0.9184","0.9996","1","1","1","1","1","1"
"myframe_S","E10","130","0.9778","1","1","1","1","1","1","1"
"myframe_S","E10","215","0.9955","1","1","1","1","1","1","1"
"myframe_S","E10","360","0.9999","1","1","1","1","1","1","1"
"myframe_S","E10","600","1","1","1","1","1","1","1","1"
"myframe_S","E10","1000","1","1","1","1","1","1","1","1"
"myframe_S","E11","10","0.496","0.8282","0.9609","0.9952","0.9994","1","1","1"
"myframe_S","E11","15","0.5895","0.9029","0.9901","0.9996","1","1","1","1"
"myframe_S","E11","30","0.7673","0.9833","0.9998","1","1","1","1","1"
"myframe_S","E11","45","0.8433","0.9962","1","1","1","1","1","1"
"myframe_S","E11","80","0.9455","1","1","1","1","1","1","1"
"myframe_S","E11","130","0.9868","1","1","1","1","1","1","1"
"myframe_S","E11","215","0.9985","1","1","1","1","1","1","1"
"myframe_S","E11","360","0.9999","1","1","1","1","1","1","1"
"myframe_S","E11","600","1","1","1","1","1","1","1","1"
"myframe_S","E11","1000","1","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.5606","0.892","0.9846","0.999","0.9999","1","1","1"
"myframe_S","E12","15","0.634","0.9344","0.9955","0.9999","1","1","1","1"
"myframe_S","E12","30","0.8123","0.9909","0.9999","1","1","1","1","1"
"myframe_S","E12","45","0.875","0.9972","1","1","1","1","1","1"
"myframe_S","E12","80","0.9575","1","1","1","1","1","1","1"
"myframe_S","E12","130","0.9907","1","1","1","1","1","1","1"
"myframe_S","E12","215","0.9994","1","1","1","1","1","1","1"
"myframe_S","E12","360","1","1","1","1","1","1","1","1"
"myframe_S","E12","600","1","1","1","1","1","1","1","1"
"myframe_S","E12","1000","1","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.4488","0.77","0.9256","0.9783","0.9944","0.9982","0.9996","0.9999"
"myframe_S","E13","15","0.5627","0.8829","0.9775","0.9961","0.9989","1","1","1"
"myframe_S","E13","30","0.7356","0.9736","0.9996","1","1","1","1","1"
"myframe_S","E13","45","0.8269","0.9926","1","1","1","1","1","1"
"myframe_S","E13","80","0.9352","1","1","1","1","1","1","1"
"myframe_S","E13","130","0.9777","1","1","1","1","1","1","1"
"myframe_S","E13","215","0.9965","1","1","1","1","1","1","1"
"myframe_S","E13","360","0.9998","1","1","1","1","1","1","1"
"myframe_S","E13","600","1","1","1","1","1","1","1","1"
"myframe_S","E13","1000","1","1","1","1","1","1","1","1"
"myframe_S","E14","10","0.3048","0.5651","0.7464","0.854","0.9086","0.941","0.9707","0.9849"
"myframe_S","E14","15","0.3708","0.6681","0.839","0.9218","0.9584","0.9747","0.9914","0.9969"
"myframe_S","E14","30","0.4981","0.8171","0.9405","0.9821","0.9942","0.9973","0.9998","1"
"myframe_S","E14","45","0.5975","0.895","0.9766","0.9948","0.999","0.9998","1","1"
"myframe_S","E14","80","0.7385","0.9697","0.9975","0.9998","1","1","1","1"
"myframe_S","E14","130","0.8383","0.9922","0.9998","1","1","1","1","1"
"myframe_S","E14","215","0.9253","0.9992","1","1","1","1","1","1"
"myframe_S","E14","360","0.9767","1","1","1","1","1","1","1"
"myframe_S","E14","600","0.9949","1","1","1","1","1","1","1"
"myframe_S","E14","1000","0.9999","1","1","1","1","1","1","1"
"myframe_S","E15","10","0.1113","0.2266","0.3483","0.4668","0.5685","0.6584","0.7678","0.8162"
"myframe_S","E15","15","0.1535","0.292","0.4341","0.5609","0.6695","0.7482","0.8362","0.8741"
"myframe_S","E15","30","0.2122","0.4134","0.5824","0.7293","0.8267","0.8787","0.9258","0.9529"
"myframe_S","E15","45","0.2617","0.5004","0.6841","0.814","0.888","0.9245","0.9637","0.9821"
"myframe_S","E15","80","0.3456","0.632","0.8209","0.9163","0.9557","0.9768","0.9932","0.9966"
"myframe_S","E15","130","0.434","0.7508","0.9134","0.9667","0.9869","0.9939","0.9992","0.9999"
"myframe_S","E15","215","0.5425","0.8658","0.9678","0.9928","0.9985","0.9994","0.9999","0.9999"
"myframe_S","E15","360","0.6599","0.9429","0.9931","0.9993","0.9999","1","1","1"
"myframe_S","E15","600","0.7816","0.9879","0.9993","0.9999","1","1","1","1"
"myframe_S","E15","1000","0.8901","0.9984","1","1","1","1","1","1"
"myframe_S","E16","10","0.0608","0.1247","0.1895","0.2526","0.3147","0.3738","0.4965","0.6116"
"myframe_S","E16","15","0.104","0.2079","0.3053","0.4058","0.5008","0.5949","0.7467","0.859"
"myframe_S","E16","30","0.1539","0.2956","0.4297","0.5486","0.6652","0.7589","0.9011","0.9667"
"myframe_S","E16","45","0.1703","0.3274","0.4691","0.5993","0.7205","0.819","0.94","0.9842"
"myframe_S","E16","80","0.2595","0.4888","0.6873","0.8375","0.9344","0.9846","0.9999","1"
"myframe_S","E16","130","0.2587","0.4987","0.7024","0.8565","0.9464","0.9892","1","1"
"myframe_S","E16","215","0.3473","0.6481","0.8538","0.9588","0.9954","0.9999","1","1"
"myframe_S","E16","360","0.4357","0.7709","0.942","0.9932","0.9994","1","1","1"
"myframe_S","E16","600","0.5844","0.9002","0.991","0.9999","1","1","1","1"
"myframe_S","E16","1000","0.6973","0.9645","0.9986","1","1","1","1","1"
