"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E15","130","0.0859","0.1786","0.2748","0.3665","0.4543","0.5332","0.693","0.8095"
"myframe_S","E15","215","0.1153","0.2366","0.3495","0.4649","0.5677","0.6625","0.813","0.9007"
"myframe_S","E15","360","0.1483","0.2964","0.4331","0.5678","0.6818","0.7795","0.9076","0.9593"
"myframe_S","E15","600","0.1911","0.3706","0.5393","0.6804","0.7982","0.8852","0.9679","0.9888"
"myframe_S","E15","1000","0.2265","0.441","0.6328","0.7887","0.8984","0.9587","0.9946","0.9985"
"myframe_S","E16","10","0.1307","0.2663","0.3985","0.5201","0.6308","0.7323","0.8693","0.9292"
"myframe_S","E16","15","0.2755","0.52","0.7274","0.8761","0.9551","0.9863","0.9996","1"
"myframe_S","E16","30","0.4275","0.7557","0.9288","0.9908","0.9996","1","1","1"
"myframe_S","E16","45","0.5033","0.8363","0.9721","0.9976","1","1","1","1"
"myframe_S","E16","80","0.6223","0.9152","0.9863","0.9985","0.9998","1","1","1"
"myframe_S","E16","130","0.7599","0.9795","0.9992","0.9999","1","1","1","1"
"myframe_S","E16","215","0.7456","0.9696","0.9969","0.9998","1","1","1","1"
"myframe_S","E16","360","0.8581","0.9924","0.9996","0.9999","1","1","1","1"
"myframe_S","E16","600","0.9338","0.999","1","1","1","1","1","1"
"myframe_S","E16","1000","0.9794","0.9999","1","1","1","1","1","1"
