"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E5","600","0.9995","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.2455","0.479","0.6684","0.8091","0.9004","0.9554","0.9953","0.9999"
"myframe_S","E6","15","0.2974","0.5624","0.7541","0.8858","0.9511","0.982","0.999","1"
"myframe_S","E6","30","0.3764","0.672","0.8647","0.9601","0.9895","0.998","1","1"
"myframe_S","E6","45","0.4526","0.7715","0.9324","0.9891","0.9989","0.9999","1","1"
"myframe_S","E6","80","0.5664","0.8837","0.9797","0.998","0.9999","1","1","1"
"myframe_S","E6","130","0.6774","0.9553","0.9976","1","1","1","1","1"
"myframe_S","E6","215","0.7958","0.9902","0.9999","1","1","1","1","1"
"myframe_S","E6","360","0.8963","0.999","1","1","1","1","1","1"
"myframe_S","E6","600","0.9622","0.9999","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9922","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.1423","0.2766","0.4083","0.5336","0.6368","0.7338","0.8721","0.9499"
"myframe_S","E7","15","0.1921","0.3741","0.5354","0.6735","0.7894","0.8739","0.9611","0.9921"
"myframe_S","E7","30","0.2716","0.5054","0.6934","0.8308","0.9163","0.966","0.9965","0.9996"
"myframe_S","E7","45","0.3154","0.5894","0.7821","0.9027","0.966","0.9895","0.9999","1"
"myframe_S","E7","80","0.4212","0.7375","0.9123","0.9778","0.9953","0.9998","1","1"
"myframe_S","E7","130","0.5404","0.8653","0.9762","0.998","0.9998","1","1","1"
"myframe_S","E7","215","0.6459","0.9405","0.9954","0.9999","1","1","1","1"
"myframe_S","E7","360","0.7693","0.9832","0.9998","1","1","1","1","1"
"myframe_S","E7","600","0.8695","0.998","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9463","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.1121","0.226","0.3335","0.4392","0.5416","0.6365","0.7879","0.8903"
"myframe_S","E8","15","0.1564","0.3086","0.4545","0.5884","0.6974","0.7848","0.9112","0.9706"
"myframe_S","E8","30","0.2139","0.4177","0.5926","0.7427","0.8489","0.9183","0.9825","0.9971"
"myframe_S","E8","45","0.2647","0.5066","0.6946","0.8334","0.9224","0.9682","0.9968","0.9998"
"myframe_S","E8","80","0.3338","0.6169","0.8129","0.924","0.9735","0.9921","0.9996","1"
"myframe_S","E8","130","0.4207","0.7292","0.8979","0.9716","0.9933","0.9993","1","1"
"myframe_S","E8","215","0.5306","0.8408","0.9659","0.9961","0.9999","1","1","1"
"myframe_S","E8","360","0.6367","0.9325","0.9937","1","1","1","1","1"
"myframe_S","E8","600","0.7586","0.9829","0.9997","1","1","1","1","1"
"myframe_S","E8","1000","0.8661","0.9977","1","1","1","1","1","1"
"myframe_S","E9","10","0.1089","0.228","0.3393","0.4423","0.5393","0.6284","0.7736","0.8841"
"myframe_S","E9","15","0.1483","0.3042","0.4439","0.5721","0.6877","0.7793","0.904","0.9642"
"myframe_S","E9","30","0.212","0.4106","0.5845","0.7305","0.8366","0.9041","0.9764","0.9955"
"myframe_S","E9","45","0.2578","0.4963","0.6861","0.8205","0.909","0.9573","0.9957","0.9996"
"myframe_S","E9","80","0.3388","0.638","0.8282","0.9329","0.9756","0.9955","0.9996","1"
"myframe_S","E9","130","0.445","0.7608","0.9235","0.9815","0.9962","0.9996","1","1"
"myframe_S","E9","215","0.5407","0.8636","0.9755","0.9971","0.9998","1","1","1"
"myframe_S","E9","360","0.6553","0.9469","0.9956","1","1","1","1","1"
"myframe_S","E9","600","0.7838","0.9873","0.9999","1","1","1","1","1"
"myframe_S","E9","1000","0.8775","0.9975","1","1","1","1","1","1"
"myframe_S","E10","10","0.1556","0.2985","0.4332","0.5555","0.6605","0.7509","0.8769","0.949"
"myframe_S","E10","15","0.1797","0.3538","0.5091","0.6442","0.7542","0.8418","0.938","0.9788"
"myframe_S","E10","30","0.2351","0.4444","0.6248","0.7625","0.8626","0.9216","0.9834","0.997"
"myframe_S","E10","45","0.2778","0.532","0.7253","0.8601","0.9352","0.9737","0.9963","0.9997"
"myframe_S","E10","80","0.3608","0.6504","0.8365","0.9408","0.9818","0.9949","0.9999","1"
"myframe_S","E10","130","0.4467","0.7665","0.9283","0.9854","0.9973","0.9997","1","1"
"myframe_S","E10","215","0.559","0.878","0.9795","0.9978","0.9999","1","1","1"
"myframe_S","E10","360","0.6753","0.9511","0.9974","0.9999","1","1","1","1"
"myframe_S","E10","600","0.7848","0.9859","1","1","1","1","1","1"
"myframe_S","E10","1000","0.8902","0.9991","1","1","1","1","1","1"
"myframe_S","E11","10","0.1332","0.2606","0.3836","0.4979","0.6008","0.6915","0.8302","0.9091"
"myframe_S","E11","15","0.1624","0.3132","0.45","0.5756","0.688","0.78","0.8995","0.9548"
"myframe_S","E11","30","0.2229","0.4239","0.5977","0.747","0.8465","0.9137","0.9743","0.9938"
"myframe_S","E11","45","0.2708","0.516","0.7043","0.838","0.9193","0.9607","0.9935","0.9988"
"myframe_S","E11","80","0.3399","0.6411","0.8356","0.9372","0.9768","0.9922","0.9994","0.9999"
"myframe_S","E11","130","0.4335","0.7501","0.9109","0.9762","0.9953","0.9995","1","1"
"myframe_S","E11","215","0.5494","0.8648","0.9736","0.9964","0.9997","0.9999","1","1"
"myframe_S","E11","360","0.6579","0.9406","0.995","0.9999","1","1","1","1"
"myframe_S","E11","600","0.7846","0.9842","0.9994","1","1","1","1","1"
"myframe_S","E11","1000","0.8725","0.9979","1","1","1","1","1","1"
"myframe_S","E12","10","0.1239","0.2416","0.3556","0.462","0.5648","0.6559","0.7971","0.8785"
"myframe_S","E12","15","0.1468","0.2819","0.4057","0.5248","0.6343","0.7228","0.8534","0.9187"
"myframe_S","E12","30","0.2006","0.3822","0.5491","0.69","0.7924","0.8644","0.9469","0.9798"
"myframe_S","E12","45","0.2332","0.4392","0.6159","0.756","0.8506","0.9119","0.9723","0.991"
"myframe_S","E12","80","0.3088","0.571","0.7637","0.882","0.9435","0.9762","0.9967","0.9998"
"myframe_S","E12","130","0.3749","0.6766","0.8665","0.9502","0.9835","0.9945","0.9998","1"
"myframe_S","E12","215","0.4702","0.7909","0.942","0.9861","0.9966","0.9994","1","1"
"myframe_S","E12","360","0.5825","0.8946","0.9813","0.998","0.9998","1","1","1"
"myframe_S","E12","600","0.7013","0.9612","0.9978","0.9998","1","1","1","1"
"myframe_S","E12","1000","0.816","0.9909","0.9999","1","1","1","1","1"
"myframe_S","E13","10","0.0756","0.1531","0.2272","0.3045","0.3772","0.4485","0.5838","0.697"
"myframe_S","E13","15","0.1007","0.201","0.2918","0.3853","0.474","0.5543","0.6954","0.7907"
"myframe_S","E13","30","0.1413","0.2773","0.4091","0.5225","0.6198","0.7123","0.8376","0.9011"
"myframe_S","E13","45","0.1737","0.3311","0.4771","0.6133","0.7191","0.8027","0.8994","0.9447"
"myframe_S","E13","80","0.2289","0.4369","0.6115","0.7457","0.8406","0.9035","0.9639","0.9858"
"myframe_S","E13","130","0.2891","0.5378","0.7259","0.8482","0.9174","0.9559","0.987","0.998"
"myframe_S","E13","215","0.3653","0.653","0.8357","0.9288","0.97","0.9873","0.998","0.9998"
"myframe_S","E13","360","0.4453","0.7549","0.9123","0.9745","0.9919","0.9972","1","1"
"myframe_S","E13","600","0.5523","0.86","0.9662","0.9929","0.9989","1","1","1"
"myframe_S","E13","1000","0.6379","0.9257","0.9928","0.9996","0.9999","1","1","1"
"myframe_S","E14","10","0.0527","0.1027","0.1569","0.2103","0.2569","0.305","0.4109","0.5143"
"myframe_S","E14","15","0.0661","0.1321","0.1932","0.2496","0.3129","0.3756","0.502","0.6128"
"myframe_S","E14","30","0.0907","0.1802","0.2655","0.3412","0.4205","0.5004","0.6335","0.7354"
"myframe_S","E14","45","0.1106","0.216","0.3219","0.4168","0.5099","0.5952","0.7228","0.8103"
"myframe_S","E14","80","0.1444","0.2768","0.4032","0.5259","0.6253","0.7087","0.8243","0.8873"
"myframe_S","E14","130","0.1817","0.3505","0.5","0.6294","0.7284","0.8046","0.8984","0.9408"
"myframe_S","E14","215","0.223","0.4274","0.5933","0.726","0.8186","0.8762","0.9462","0.9776"
"myframe_S","E14","360","0.2745","0.5178","0.6995","0.8139","0.8878","0.9378","0.981","0.9957"
"myframe_S","E14","600","0.3239","0.5943","0.7752","0.8858","0.9468","0.9767","0.9962","0.9995"
"myframe_S","E14","1000","0.3847","0.6797","0.857","0.9469","0.9838","0.9943","0.9997","1"
"myframe_S","E15","10","0.025","0.0484","0.0746","0.0997","0.1222","0.1474","0.2044","0.2728"
"myframe_S","E15","15","0.0309","0.0597","0.0897","0.1217","0.1509","0.1859","0.2544","0.3319"
"myframe_S","E15","30","0.0426","0.0878","0.1298","0.1756","0.2228","0.2679","0.3649","0.4698"
"myframe_S","E15","45","0.0542","0.1097","0.1639","0.2185","0.2753","0.3322","0.4452","0.5615"
"myframe_S","E15","80","0.0696","0.1408","0.2146","0.2859","0.3585","0.4294","0.5671","0.6857"
"myframe_S","E15","130","0.0906","0.1806","0.2746","0.3672","0.4532","0.5408","0.6959","0.8158"
"myframe_S","E15","215","0.1159","0.2339","0.3439","0.4546","0.5583","0.6543","0.809","0.898"
"myframe_S","E15","360","0.1506","0.2946","0.4357","0.5775","0.6894","0.7858","0.9082","0.9601"
"myframe_S","E15","600","0.1916","0.3711","0.5341","0.6835","0.7992","0.8879","0.9715","0.9903"
"myframe_S","E15","1000","0.2237","0.4356","0.6315","0.7898","0.8986","0.9585","0.9945","0.9989"
"myframe_S","E16","10","0.1349","0.2686","0.3973","0.517","0.6334","0.7311","0.8666","0.9288"
"myframe_S","E16","15","0.2773","0.5193","0.7297","0.8759","0.9568","0.9885","0.9998","1"
"myframe_S","E16","30","0.4302","0.7572","0.9302","0.988","0.9999","1","1","1"
"myframe_S","E16","45","0.5045","0.8438","0.9707","0.9985","0.9999","1","1","1"
"myframe_S","E16","80","0.6161","0.9174","0.9865","0.9981","0.9995","0.9999","1","1"
"myframe_S","E16","130","0.762","0.9809","0.9995","0.9999","1","1","1","1"
"myframe_S","E16","215","0.7423","0.9714","0.9975","0.9999","1","1","1","1"
"myframe_S","E16","360","0.8521","0.9941","0.9996","1","1","1","1","1"
"myframe_S","E16","600","0.931","0.9994","1","1","1","1","1","1"
"myframe_S","E16","1000","0.9771","1","1","1","1","1","1","1"
