"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E7","360","0.9794","1","1","1","1","1","1","1"
"myframe_S","E7","600","0.9971","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.268","0.5109","0.7163","0.8594","0.9453","0.9844","0.9995","1"
"myframe_S","E8","15","0.2785","0.5277","0.7246","0.8711","0.9498","0.9841","0.9994","1"
"myframe_S","E8","30","0.4573","0.786","0.9524","0.9948","0.9996","1","1","1"
"myframe_S","E8","45","0.5178","0.8534","0.9786","0.9986","1","1","1","1"
"myframe_S","E8","80","0.6234","0.9288","0.9953","0.9999","1","1","1","1"
"myframe_S","E8","130","0.7636","0.9855","0.9998","1","1","1","1","1"
"myframe_S","E8","215","0.8771","0.9983","1","1","1","1","1","1"
"myframe_S","E8","360","0.9551","0.9998","1","1","1","1","1","1"
"myframe_S","E8","600","0.99","1","1","1","1","1","1","1"
"myframe_S","E8","1000","0.9992","1","1","1","1","1","1","1"
