"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E10","80","0.9147","0.9992","1","1","1","1","1","1"
"myframe_S","E10","130","0.9775","1","1","1","1","1","1","1"
"myframe_S","E10","215","0.996","1","1","1","1","1","1","1"
"myframe_S","E10","360","0.9997","1","1","1","1","1","1","1"
"myframe_S","E10","600","1","1","1","1","1","1","1","1"
"myframe_S","E10","1000","1","1","1","1","1","1","1","1"
"myframe_S","E11","10","0.493","0.8191","0.9608","0.9953","0.9996","1","1","1"
"myframe_S","E11","15","0.585","0.9062","0.9894","0.9993","1","1","1","1"
"myframe_S","E11","30","0.7604","0.9841","0.9998","1","1","1","1","1"
"myframe_S","E11","45","0.85","0.9961","1","1","1","1","1","1"
"myframe_S","E11","80","0.9465","0.9998","1","1","1","1","1","1"
"myframe_S","E11","130","0.9864","1","1","1","1","1","1","1"
"myframe_S","E11","215","0.9994","1","1","1","1","1","1","1"
"myframe_S","E11","360","0.9998","1","1","1","1","1","1","1"
"myframe_S","E11","600","1","1","1","1","1","1","1","1"
"myframe_S","E11","1000","1","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.5767","0.8898","0.9842","0.9985","1","1","1","1"
"myframe_S","E12","15","0.6357","0.933","0.9931","0.9998","1","1","1","1"
"myframe_S","E12","30","0.8079","0.9932","1","1","1","1","1","1"
"myframe_S","E12","45","0.8701","0.9983","0.9999","1","1","1","1","1"
"myframe_S","E12","80","0.9587","1","1","1","1","1","1","1"
"myframe_S","E12","130","0.9926","1","1","1","1","1","1","1"
"myframe_S","E12","215","0.9999","1","1","1","1","1","1","1"
"myframe_S","E12","360","1","1","1","1","1","1","1","1"
"myframe_S","E12","600","1","1","1","1","1","1","1","1"
"myframe_S","E12","1000","1","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.4583","0.7612","0.9213","0.9744","0.9935","0.9984","0.9999","1"
"myframe_S","E13","15","0.5641","0.8771","0.9795","0.9973","0.9995","0.9999","1","1"
"myframe_S","E13","30","0.7203","0.9719","0.9988","1","1","1","1","1"
"myframe_S","E13","45","0.8214","0.9923","0.9999","1","1","1","1","1"
"myframe_S","E13","80","0.934","0.9997","1","1","1","1","1","1"
"myframe_S","E13","130","0.9798","1","1","1","1","1","1","1"
"myframe_S","E13","215","0.9972","1","1","1","1","1","1","1"
"myframe_S","E13","360","0.9998","1","1","1","1","1","1","1"
"myframe_S","E13","600","1","1","1","1","1","1","1","1"
"myframe_S","E13","1000","1","1","1","1","1","1","1","1"
"myframe_S","E14","10","0.2958","0.5615","0.7474","0.8537","0.9133","0.9416","0.9678","0.983"
"myframe_S","E14","15","0.3739","0.6767","0.8488","0.9294","0.9615","0.9785","0.9924","0.9968"
"myframe_S","E14","30","0.5034","0.8145","0.941","0.9781","0.9917","0.9975","0.9998","0.9999"
"myframe_S","E14","45","0.5962","0.8989","0.9787","0.9956","0.9985","0.9997","1","1"
"myframe_S","E14","80","0.7266","0.9665","0.9961","0.9996","1","1","1","1"
"myframe_S","E14","130","0.8442","0.9921","0.9998","1","1","1","1","1"
"myframe_S","E14","215","0.9305","0.9992","1","1","1","1","1","1"
"myframe_S","E14","360","0.9771","1","1","1","1","1","1","1"
"myframe_S","E14","600","0.9964","1","1","1","1","1","1","1"
"myframe_S","E14","1000","0.9997","1","1","1","1","1","1","1"
"myframe_S","E15","10","0.121","0.2394","0.3518","0.4641","0.5688","0.6561","0.7663","0.8171"
"myframe_S","E15","15","0.1474","0.2927","0.4295","0.5589","0.6632","0.7459","0.8346","0.877"
"myframe_S","E15","30","0.2147","0.4178","0.5859","0.7249","0.819","0.8765","0.9266","0.9537"
"myframe_S","E15","45","0.266","0.5037","0.6915","0.8203","0.8909","0.9296","0.9663","0.9825"
"myframe_S","E15","80","0.3537","0.6399","0.8314","0.9201","0.9589","0.9798","0.9932","0.9974"
"myframe_S","E15","130","0.4268","0.7461","0.9079","0.9667","0.9864","0.9951","0.9992","1"
"myframe_S","E15","215","0.5425","0.858","0.9665","0.9915","0.9974","0.9994","1","1"
"myframe_S","E15","360","0.6611","0.9448","0.9934","0.9991","1","1","1","1"
"myframe_S","E15","600","0.786","0.9872","0.9996","1","1","1","1","1"
"myframe_S","E15","1000","0.8909","0.9977","1","1","1","1","1","1"
"myframe_S","E16","10","0.0622","0.1288","0.1922","0.2503","0.312","0.3752","0.4921","0.607"
"myframe_S","E16","15","0.1043","0.2073","0.3076","0.4004","0.4902","0.5834","0.7424","0.8587"
"myframe_S","E16","30","0.1482","0.2947","0.4293","0.5544","0.664","0.763","0.9053","0.9742"
"myframe_S","E16","45","0.1675","0.3263","0.4748","0.6055","0.7251","0.8189","0.9412","0.9847"
"myframe_S","E16","80","0.2559","0.4876","0.6936","0.8449","0.9384","0.9845","0.9999","1"
"myframe_S","E16","130","0.2684","0.5135","0.7151","0.8561","0.9497","0.9891","1","1"
"myframe_S","E16","215","0.3512","0.6468","0.8536","0.9606","0.9962","0.9998","1","1"
"myframe_S","E16","360","0.4467","0.7766","0.9419","0.9932","0.9998","1","1","1"
"myframe_S","E16","600","0.5731","0.8967","0.9883","0.9997","1","1","1","1"
"myframe_S","E16","1000","0.6969","0.9638","0.9992","1","1","1","1","1"
