"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E6","600","0.974","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.997","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.2732","0.5214","0.7211","0.8629","0.9425","0.9841","0.9994","1"
"myframe_S","E7","15","0.3107","0.5782","0.7807","0.9054","0.9699","0.994","0.9999","1"
"myframe_S","E7","30","0.415","0.7301","0.9082","0.9784","0.9966","0.9997","1","1"
"myframe_S","E7","45","0.5424","0.865","0.9775","0.9987","1","1","1","1"
"myframe_S","E7","80","0.6688","0.9491","0.9964","1","1","1","1","1"
"myframe_S","E7","130","0.7877","0.9879","0.9998","1","1","1","1","1"
"myframe_S","E7","215","0.8921","0.9977","1","1","1","1","1","1"
"myframe_S","E7","360","0.9612","1","1","1","1","1","1","1"
"myframe_S","E7","600","0.9934","1","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9996","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.3749","0.6766","0.8683","0.9661","0.995","0.9997","1","1"
"myframe_S","E8","15","0.4191","0.7417","0.9215","0.9858","0.9982","1","1","1"
"myframe_S","E8","30","0.561","0.8848","0.9868","0.9994","1","1","1","1"
"myframe_S","E8","45","0.6232","0.9296","0.9952","0.9998","1","1","1","1"
"myframe_S","E8","80","0.7671","0.9857","1","1","1","1","1","1"
"myframe_S","E8","130","0.8825","0.9981","1","1","1","1","1","1"
"myframe_S","E8","215","0.9549","0.9998","1","1","1","1","1","1"
"myframe_S","E8","360","0.987","1","1","1","1","1","1","1"
"myframe_S","E8","600","0.9987","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
