"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E10","80","0.2963","0.5441","0.7367","0.8536","0.9209","0.9596","0.9878","0.9967"
"myframe_S","E10","130","0.3539","0.6488","0.8317","0.9272","0.9694","0.9882","0.9978","0.9996"
"myframe_S","E10","215","0.4515","0.7476","0.9049","0.9716","0.9925","0.9975","1","1"
"myframe_S","E10","360","0.5454","0.854","0.968","0.9942","0.9993","0.9999","1","1"
"myframe_S","E10","600","0.6341","0.9226","0.9908","0.9994","1","1","1","1"
"myframe_S","E10","1000","0.7257","0.9691","0.9991","1","1","1","1","1"
"myframe_S","E11","10","0.1999","0.3877","0.5609","0.6931","0.7939","0.8664","0.9431","0.9719"
"myframe_S","E11","15","0.2474","0.4699","0.6649","0.7991","0.8856","0.9399","0.9829","0.9949"
"myframe_S","E11","30","0.3322","0.6106","0.7974","0.9095","0.9641","0.9849","0.9967","0.9998"
"myframe_S","E11","45","0.4078","0.7115","0.8842","0.9624","0.9876","0.9959","0.9998","1"
"myframe_S","E11","80","0.4963","0.8198","0.9533","0.9909","0.9988","0.9999","1","1"
"myframe_S","E11","130","0.6227","0.9239","0.9927","0.9996","1","1","1","1"
"myframe_S","E11","215","0.7414","0.973","0.9987","1","1","1","1","1"
"myframe_S","E11","360","0.8462","0.995","0.9999","1","1","1","1","1"
"myframe_S","E11","600","0.9306","0.9991","1","1","1","1","1","1"
"myframe_S","E11","1000","0.975","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.3147","0.5761","0.7737","0.8951","0.9563","0.9856","0.9985","0.9997"
"myframe_S","E12","15","0.3814","0.6801","0.865","0.9529","0.9852","0.9966","0.9999","1"
"myframe_S","E12","30","0.5076","0.8325","0.9626","0.994","0.9995","1","1","1"
"myframe_S","E12","45","0.6001","0.9075","0.9898","0.9991","1","1","1","1"
"myframe_S","E12","80","0.7364","0.9749","0.9995","1","1","1","1","1"
"myframe_S","E12","130","0.8397","0.9943","1","1","1","1","1","1"
"myframe_S","E12","215","0.9272","0.9997","1","1","1","1","1","1"
"myframe_S","E12","360","0.9829","1","1","1","1","1","1","1"
"myframe_S","E12","600","0.9972","1","1","1","1","1","1","1"
"myframe_S","E12","1000","0.9999","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.4151","0.7275","0.9013","0.9707","0.9931","0.9989","0.9999","1"
"myframe_S","E13","15","0.4998","0.8221","0.954","0.9916","0.9987","0.9999","1","1"
"myframe_S","E13","30","0.6595","0.9398","0.9958","1","1","1","1","1"
"myframe_S","E13","45","0.7478","0.9784","0.9988","1","1","1","1","1"
"myframe_S","E13","80","0.8663","0.9971","1","1","1","1","1","1"
"myframe_S","E13","130","0.9417","0.9997","1","1","1","1","1","1"
"myframe_S","E13","215","0.9861","1","1","1","1","1","1","1"
"myframe_S","E13","360","0.9984","1","1","1","1","1","1","1"
"myframe_S","E13","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E13","1000","1","1","1","1","1","1","1","1"
"myframe_S","E14","10","0.4456","0.7658","0.9346","0.9854","0.9976","0.9997","1","1"
"myframe_S","E14","15","0.5228","0.8434","0.966","0.9943","0.9992","1","1","1"
"myframe_S","E14","30","0.694","0.9543","0.9967","0.9998","1","1","1","1"
"myframe_S","E14","45","0.779","0.9851","0.9991","1","1","1","1","1"
"myframe_S","E14","80","0.8877","0.9982","1","1","1","1","1","1"
"myframe_S","E14","130","0.9546","0.9998","1","1","1","1","1","1"
"myframe_S","E14","215","0.9887","1","1","1","1","1","1","1"
"myframe_S","E14","360","0.9994","1","1","1","1","1","1","1"
"myframe_S","E14","600","1","1","1","1","1","1","1","1"
"myframe_S","E14","1000","1","1","1","1","1","1","1","1"
"myframe_S","E15","10","0.4063","0.7223","0.9049","0.9752","0.9956","0.9993","1","1"
"myframe_S","E15","15","0.4819","0.7988","0.9423","0.9846","0.9966","0.9994","1","1"
"myframe_S","E15","30","0.6229","0.9178","0.9907","0.9987","0.9999","1","1","1"
"myframe_S","E15","45","0.7302","0.9692","0.9979","0.9999","1","1","1","1"
"myframe_S","E15","80","0.8532","0.9954","1","1","1","1","1","1"
"myframe_S","E15","130","0.9347","0.9997","1","1","1","1","1","1"
"myframe_S","E15","215","0.9818","1","1","1","1","1","1","1"
"myframe_S","E15","360","0.9985","1","1","1","1","1","1","1"
"myframe_S","E15","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E15","1000","1","1","1","1","1","1","1","1"
"myframe_S","E16","10","0.3692","0.6699","0.8648","0.9555","0.9895","0.9964","0.9995","0.9999"
"myframe_S","E16","15","0.4425","0.7682","0.9294","0.9876","0.9985","0.9999","1","1"
"myframe_S","E16","30","0.5768","0.8835","0.9819","0.9976","0.9998","1","1","1"
"myframe_S","E16","45","0.6862","0.9523","0.9962","0.9999","1","1","1","1"
"myframe_S","E16","80","0.8149","0.9919","0.9999","1","1","1","1","1"
"myframe_S","E16","130","0.9082","0.9993","1","1","1","1","1","1"
"myframe_S","E16","215","0.9719","0.9999","1","1","1","1","1","1"
"myframe_S","E16","360","0.9941","1","1","1","1","1","1","1"
"myframe_S","E16","600","1","1","1","1","1","1","1","1"
"myframe_S","E16","1000","1","1","1","1","1","1","1","1"
