"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E13","1000","0.627","0.922","0.9906","0.9994","1","1","1","1"
"myframe_S","E14","10","0.0522","0.1014","0.1525","0.2073","0.2542","0.3055","0.4122","0.5171"
"myframe_S","E14","15","0.0658","0.1301","0.1971","0.2619","0.325","0.3861","0.5054","0.6099"
"myframe_S","E14","30","0.0929","0.1782","0.2609","0.3396","0.4203","0.4932","0.6272","0.7284"
"myframe_S","E14","45","0.1073","0.2167","0.318","0.415","0.5091","0.5916","0.7232","0.808"
"myframe_S","E14","80","0.1406","0.2844","0.4136","0.5317","0.6296","0.7132","0.8234","0.8857"
"myframe_S","E14","130","0.1752","0.3443","0.4934","0.6216","0.7254","0.7983","0.8906","0.941"
"myframe_S","E14","215","0.2305","0.4369","0.6024","0.7299","0.8208","0.8805","0.9447","0.9747"
"myframe_S","E14","360","0.275","0.5086","0.6907","0.811","0.8888","0.935","0.9806","0.9958"
"myframe_S","E14","600","0.324","0.5884","0.777","0.8872","0.9458","0.9751","0.9956","0.9997"
"myframe_S","E14","1000","0.3725","0.669","0.8509","0.9456","0.9829","0.9946","0.9998","1"
"myframe_S","E15","10","0.0225","0.0465","0.0723","0.0986","0.1217","0.151","0.2061","0.2744"
"myframe_S","E15","15","0.0328","0.0622","0.0912","0.1238","0.1528","0.1883","0.2558","0.3332"
"myframe_S","E15","30","0.0455","0.089","0.1318","0.1754","0.2215","0.2692","0.3716","0.4765"
"myframe_S","E15","45","0.0558","0.1099","0.1634","0.2212","0.2727","0.3297","0.4455","0.5597"
"myframe_S","E15","80","0.0714","0.1433","0.2148","0.2822","0.3527","0.4245","0.5691","0.6934"
"myframe_S","E15","130","0.0954","0.1874","0.2811","0.3682","0.4545","0.5392","0.6926","0.8124"
"myframe_S","E15","215","0.1153","0.2296","0.337","0.4497","0.5495","0.6513","0.8086","0.8976"
"myframe_S","E15","360","0.1422","0.2875","0.4275","0.562","0.6807","0.7766","0.907","0.9597"
"myframe_S","E15","600","0.1854","0.3641","0.5326","0.6811","0.8021","0.8841","0.9702","0.9895"
"myframe_S","E15","1000","0.2233","0.4391","0.6348","0.7927","0.9011","0.9566","0.9933","0.9986"
"myframe_S","E16","10","0.1274","0.269","0.3954","0.5172","0.6289","0.729","0.8659","0.9226"
"myframe_S","E16","15","0.2766","0.5305","0.7319","0.8746","0.9524","0.9885","0.9999","1"
"myframe_S","E16","30","0.4287","0.7526","0.933","0.9895","0.9996","1","1","1"
"myframe_S","E16","45","0.5038","0.8302","0.9692","0.9984","1","1","1","1"
"myframe_S","E16","80","0.6135","0.9121","0.9864","0.9978","0.9998","1","1","1"
"myframe_S","E16","130","0.7642","0.9821","0.9995","1","1","1","1","1"
"myframe_S","E16","215","0.7475","0.9715","0.9979","0.9998","1","1","1","1"
"myframe_S","E16","360","0.8535","0.9914","0.9994","1","1","1","1","1"
"myframe_S","E16","600","0.9324","0.9988","1","1","1","1","1","1"
"myframe_S","E16","1000","0.9793","0.9999","1","1","1","1","1","1"
