"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E4","30","0.2377","0.45","0.6251","0.7613","0.8554","0.9126","0.9647","0.9841"
"myframe_S","E4","45","0.2914","0.5408","0.733","0.8584","0.9286","0.9642","0.9901","0.9982"
"myframe_S","E4","80","0.3704","0.6725","0.8541","0.9443","0.9781","0.9909","0.999","0.9999"
"myframe_S","E4","130","0.4567","0.7822","0.9329","0.9825","0.9949","0.9983","1","1"
"myframe_S","E4","215","0.5701","0.8814","0.9784","0.9968","0.9997","0.9999","1","1"
"myframe_S","E4","360","0.6932","0.9592","0.9968","0.9997","1","1","1","1"
"myframe_S","E4","600","0.8208","0.9913","0.9999","1","1","1","1","1"
"myframe_S","E4","1000","0.9155","0.9993","1","1","1","1","1","1"
"myframe_S","E5","10","0.1642","0.335","0.4897","0.6256","0.7344","0.8183","0.9107","0.9491"
"myframe_S","E5","15","0.2236","0.4231","0.6056","0.7436","0.8427","0.9042","0.9622","0.9848"
"myframe_S","E5","30","0.3113","0.5803","0.7858","0.9016","0.9589","0.9805","0.9952","0.9991"
"myframe_S","E5","45","0.3802","0.6788","0.8659","0.9505","0.9842","0.9941","0.9993","0.9997"
"myframe_S","E5","80","0.4885","0.8206","0.955","0.991","0.9984","0.9997","1","1"
"myframe_S","E5","130","0.607","0.9056","0.9884","0.9989","1","1","1","1"
"myframe_S","E5","215","0.7246","0.9738","0.9983","0.9999","1","1","1","1"
"myframe_S","E5","360","0.8451","0.996","1","1","1","1","1","1"
"myframe_S","E5","600","0.9302","0.9996","1","1","1","1","1","1"
"myframe_S","E5","1000","0.9831","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.2596","0.4913","0.6745","0.8145","0.902","0.9484","0.9841","0.9947"
"myframe_S","E6","15","0.31","0.5694","0.7613","0.879","0.9441","0.9753","0.9953","0.9997"
"myframe_S","E6","30","0.434","0.7578","0.9208","0.9792","0.9951","0.9991","0.9999","1"
"myframe_S","E6","45","0.5286","0.8508","0.965","0.9938","0.999","0.9999","1","1"
"myframe_S","E6","80","0.6591","0.9413","0.9953","0.9999","1","1","1","1"
"myframe_S","E6","130","0.7712","0.9839","0.9996","1","1","1","1","1"
"myframe_S","E6","215","0.8783","0.9977","0.9999","1","1","1","1","1"
"myframe_S","E6","360","0.9607","0.9999","1","1","1","1","1","1"
"myframe_S","E6","600","0.9901","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9994","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.3988","0.703","0.8864","0.9678","0.9941","0.9992","0.9999","0.9999"
"myframe_S","E7","15","0.4623","0.7892","0.94","0.9875","0.9988","0.9999","1","1"
"myframe_S","E7","30","0.6103","0.9188","0.9907","0.9995","1","1","1","1"
"myframe_S","E7","45","0.7113","0.9682","0.999","1","1","1","1","1"
"myframe_S","E7","80","0.8472","0.9965","1","1","1","1","1","1"
"myframe_S","E7","130","0.9333","0.9997","1","1","1","1","1","1"
"myframe_S","E7","215","0.9786","0.9999","1","1","1","1","1","1"
"myframe_S","E7","360","0.9987","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.4636","0.7927","0.946","0.9922","0.9994","1","1","1"
"myframe_S","E8","15","0.5819","0.8963","0.9859","0.999","1","1","1","1"
"myframe_S","E8","30","0.7446","0.9801","0.9996","1","1","1","1","1"
"myframe_S","E8","45","0.8323","0.9951","1","1","1","1","1","1"
"myframe_S","E8","80","0.9379","0.9999","1","1","1","1","1","1"
"myframe_S","E8","130","0.9804","1","1","1","1","1","1","1"
"myframe_S","E8","215","0.9979","1","1","1","1","1","1","1"
"myframe_S","E8","360","1","1","1","1","1","1","1","1"
"myframe_S","E8","600","1","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
"myframe_S","E9","10","0.1157","0.2315","0.3509","0.4581","0.5592","0.6506","0.7629","0.8147"
"myframe_S","E9","15","0.1456","0.2907","0.4344","0.5612","0.6682","0.7477","0.8375","0.8771"
"myframe_S","E9","30","0.2097","0.4073","0.5853","0.7284","0.8189","0.8729","0.9254","0.9492"
"myframe_S","E9","45","0.2662","0.4979","0.6915","0.8204","0.8938","0.9326","0.9681","0.9834"
"myframe_S","E9","80","0.3482","0.634","0.8233","0.9175","0.9564","0.9746","0.9921","0.9971"
"myframe_S","E9","130","0.43","0.7516","0.9119","0.9675","0.9859","0.9944","0.999","1"
"myframe_S","E9","215","0.532","0.8632","0.9667","0.9901","0.9967","0.9991","1","1"
"myframe_S","E9","360","0.6602","0.944","0.9941","0.9993","0.9999","0.9999","1","1"
"myframe_S","E9","600","0.7857","0.9861","0.9994","1","1","1","1","1"
"myframe_S","E9","1000","0.8887","0.999","1","1","1","1","1","1"
"myframe_S","E10","10","0.3533","0.6153","0.7912","0.8747","0.9186","0.9424","0.9673","0.9821"
"myframe_S","E10","15","0.4078","0.7047","0.8616","0.9321","0.9611","0.9773","0.9921","0.9962"
"myframe_S","E10","30","0.5492","0.8538","0.9566","0.9845","0.9941","0.9978","0.9995","0.9998"
"myframe_S","E10","45","0.6433","0.9209","0.9844","0.9965","0.9991","1","1","1"
"myframe_S","E10","80","0.7766","0.9765","0.9981","0.9996","1","1","1","1"
"myframe_S","E10","130","0.8784","0.9945","0.9999","1","1","1","1","1"
"myframe_S","E10","215","0.9511","0.9997","1","1","1","1","1","1"
"myframe_S","E10","360","0.9869","1","1","1","1","1","1","1"
"myframe_S","E10","600","0.9986","1","1","1","1","1","1","1"
"myframe_S","E10","1000","0.9999","1","1","1","1","1","1","1"
"myframe_S","E11","10","0.5215","0.8462","0.9663","0.9947","0.9994","0.9997","1","1"
"myframe_S","E11","15","0.6358","0.9289","0.9935","0.9995","1","1","1","1"
"myframe_S","E11","30","0.7922","0.9898","0.9998","1","1","1","1","1"
"myframe_S","E11","45","0.8743","0.998","1","1","1","1","1","1"
"myframe_S","E11","80","0.9607","1","1","1","1","1","1","1"
"myframe_S","E11","130","0.9912","1","1","1","1","1","1","1"
"myframe_S","E11","215","0.9997","1","1","1","1","1","1","1"
"myframe_S","E11","360","1","1","1","1","1","1","1","1"
"myframe_S","E11","600","1","1","1","1","1","1","1","1"
"myframe_S","E11","1000","1","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.4629","0.7893","0.94","0.9926","0.9991","1","1","1"
"myframe_S","E12","15","0.5945","0.908","0.9891","0.9995","1","1","1","1"
"myframe_S","E12","30","0.7338","0.9719","0.9993","1","1","1","1","1"
"myframe_S","E12","45","0.8327","0.9955","1","1","1","1","1","1"
"myframe_S","E12","80","0.93","0.9999","1","1","1","1","1","1"
"myframe_S","E12","130","0.9776","1","1","1","1","1","1","1"
"myframe_S","E12","215","0.9971","1","1","1","1","1","1","1"
"myframe_S","E12","360","1","1","1","1","1","1","1","1"
"myframe_S","E12","600","1","1","1","1","1","1","1","1"
"myframe_S","E12","1000","1","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.3777","0.6837","0.879","0.9702","0.9969","0.9997","1","1"
"myframe_S","E13","15","0.4435","0.765","0.9292","0.9897","0.9993","1","1","1"
"myframe_S","E13","30","0.604","0.9139","0.9923","1","1","1","1","1"
"myframe_S","E13","45","0.7064","0.9678","0.9993","1","1","1","1","1"
"myframe_S","E13","80","0.8314","0.9941","1","1","1","1","1","1"
"myframe_S","E13","130","0.9334","0.9994","1","1","1","1","1","1"
"myframe_S","E13","215","0.9795","1","1","1","1","1","1","1"
"myframe_S","E13","360","0.9975","1","1","1","1","1","1","1"
"myframe_S","E13","600","0.9997","1","1","1","1","1","1","1"
"myframe_S","E13","1000","1","1","1","1","1","1","1","1"
"myframe_S","E14","10","0.2391","0.4564","0.6507","0.8056","0.9047","0.9672","0.9982","1"
"myframe_S","E14","15","0.3727","0.6754","0.8652","0.9655","0.9954","0.9999","1","1"
"myframe_S","E14","30","0.4905","0.8171","0.9604","0.9958","0.9998","1","1","1"
"myframe_S","E14","45","0.5945","0.9089","0.9906","0.9999","1","1","1","1"
"myframe_S","E14","80","0.7555","0.9819","0.9996","1","1","1","1","1"
"myframe_S","E14","130","0.8602","0.9982","1","1","1","1","1","1"
"myframe_S","E14","215","0.9446","1","1","1","1","1","1","1"
"myframe_S","E14","360","0.9858","1","1","1","1","1","1","1"
"myframe_S","E14","600","0.9986","1","1","1","1","1","1","1"
"myframe_S","E14","1000","1","1","1","1","1","1","1","1"
"myframe_S","E15","10","0.228","0.4464","0.6357","0.7913","0.8978","0.9595","0.9976","0.9999"
"myframe_S","E15","15","0.3691","0.6732","0.871","0.9627","0.995","0.9997","1","1"
"myframe_S","E15","30","0.4323","0.7512","0.9307","0.9894","0.9993","1","1","1"
"myframe_S","E15","45","0.5569","0.8848","0.9838","0.9993","1","1","1","1"
"myframe_S","E15","80","0.6877","0.9609","0.9983","1","1","1","1","1"
"myframe_S","E15","130","0.8051","0.9919","1","1","1","1","1","1"
"myframe_S","E15","215","0.8995","0.9992","1","1","1","1","1","1"
"myframe_S","E15","360","0.967","0.9999","1","1","1","1","1","1"
"myframe_S","E15","600","0.993","1","1","1","1","1","1","1"
"myframe_S","E15","1000","0.9996","1","1","1","1","1","1","1"
"myframe_S","E16","10","0.2286","0.4505","0.6387","0.789","0.8926","0.9558","0.9959","0.9993"
"myframe_S","E16","15","0.2381","0.4653","0.6622","0.8078","0.9097","0.9689","0.9986","0.9999"
"myframe_S","E16","30","0.4182","0.7344","0.9187","0.9827","0.999","1","1","1"
"myframe_S","E16","45","0.4791","0.8043","0.9554","0.9936","0.9998","1","1","1"
"myframe_S","E16","80","0.6007","0.9171","0.9928","0.9998","1","1","1","1"
"myframe_S","E16","130","0.742","0.9774","0.9992","1","1","1","1","1"
"myframe_S","E16","215","0.8484","0.997","1","1","1","1","1","1"
"myframe_S","E16","360","0.9382","0.9999","1","1","1","1","1","1"
"myframe_S","E16","600","0.9847","1","1","1","1","1","1","1"
"myframe_S","E16","1000","0.9983","1","1","1","1","1","1","1"
