"dbh","biomass","grp"
10.36109904,63.8827403,"10-20"
10.23184185,55.59148209,"10-20"
28.91455785,614.4105045,"20-30"
11.16437274,61.51476785,"10-20"
11.8653816,59.82903179,"10-20"
12.29589397,69.73267653,"10-20"
15.63449545,127.8685333,"10-20"
10.14994507,55.28215897,"10-20"
13.93721351,123.8203982,"10-20"
21.27610743,219.2107518,"20-30"
11.67038656,76.14427686,"10-20"
10.69533607,58.53988942,"10-20"
16.55923739,126.8066432,"10-20"
18.91542172,232.0305244,"10-20"
14.72688114,70.39011842,"10-20"
13.88967125,55.77650716,"10-20"
12.89482009,79.08200527,"10-20"
36.5500809,648.3957571,"30-40"
12.38579432,73.86265745,"10-20"
22.27347279,178.0138964,"20-30"
10.98860617,50.35330314,"10-20"
10.59756281,50.20073246,"10-20"
12.21820279,85.40671054,"10-20"
10.79684338,30.94529083,"10-20"
10.05133203,46.43757005,"10-20"
13.52062548,65.37435169,"10-20"
12.11674125,50.98931665,"10-20"
10.53761132,33.61909018,"10-20"
17.93023449,190.7152286,"10-20"
17.23018351,116.1095169,"10-20"
10.60494475,63.29718254,"10-20"
10.94892501,42.38256572,"10-20"
10.12720658,54.71291208,"10-20"
10.61188968,63.08214524,"10-20"
10.2054745,38.19940656,"10-20"
10.07754589,45.04845725,"10-20"
13.14370965,82.82303138,"10-20"
10.11754779,48.57915749,"10-20"
16.90902985,152.3260617,"10-20"
14.32477929,77.28319653,"10-20"
10.50880096,30.65264258,"10-20"
10.73448405,41.68331908,"10-20"
21.43419731,180.3567772,"20-30"
10.33082621,33.73192101,"10-20"
14.01053681,101.5207447,"10-20"
13.29971779,65.52091008,"10-20"
28.74327024,546.3685093,"20-30"
10.15646129,29.5651768,"10-20"
49.36164279,1407.85801,"40-50"
27.3556755,279.91642,"20-30"
10.24496004,43.89364522,"10-20"
10.12292305,55.73801271,"10-20"
12.39746877,71.9960442,"10-20"
12.08148069,49.85979304,"10-20"
10.24547018,51.65842851,"10-20"
22.66888147,368.0481679,"20-30"
20.26282433,263.5647229,"20-30"
14.63875874,108.0692479,"10-20"
10.54952056,46.96885722,"10-20"
29.05415587,351.0300567,"20-30"
17.55739484,119.8816467,"10-20"
11.43161106,53.0539187,"10-20"
67.34388048,3096.586533,"60-70"
14.55759547,137.3662234,"10-20"
10.58429771,45.21980159,"10-20"
12.26318659,86.54259191,"10-20"
10.35486244,59.87114107,"10-20"
10.25716122,49.3451382,"10-20"
19.72369931,149.3658302,"10-20"
10.1549721,44.2153208,"10-20"
10.06418123,49.29872937,"10-20"
11.69528952,67.93471014,"10-20"
14.78822772,78.51926376,"10-20"
10.51665282,51.41703651,"10-20"
10.81954004,54.21913952,"10-20"
46.22320292,1325.072774,"40-50"
10.73246711,47.8050995,"10-20"
10.6582236,57.96261286,"10-20"
10.44754142,49.5594806,"10-20"
16.13826019,125.8735292,"10-20"
10.11512988,32.19833691,"10-20"
17.89281828,145.7659342,"10-20"
18.11779012,223.7718778,"10-20"
10.04079543,46.30711456,"10-20"
10.52186069,52.0923696,"10-20"
10.31320111,49.27929862,"10-20"
10.90494574,53.40408506,"10-20"
10.4104154,56.85154625,"10-20"
10.26082427,53.56490076,"10-20"
11.33467524,65.02828383,"10-20"
10.36283579,42.21265232,"10-20"
10.34731527,57.52726626,"10-20"
10.25482511,58.78119363,"10-20"
13.33253305,62.48014905,"10-20"
13.57100251,108.5404574,"10-20"
10.24182712,56.44121543,"10-20"
10.00059554,46.98819177,"10-20"
30.16375742,522.7316971,"30-40"
10.48041616,53.18499719,"10-20"
10.44047632,54.55530216,"10-20"
11.7558041,64.49714931,"10-20"
12.44021316,62.47806871,"10-20"
11.02952536,59.11227643,"10-20"
14.73807926,92.44078884,"10-20"
20.4698383,219.5794669,"20-30"
11.31262381,49.81177866,"10-20"
14.97089889,90.11819694,"10-20"
29.90957095,404.7251413,"20-30"
10.2781245,40.94058615,"10-20"
10.72214436,44.17430511,"10-20"
10.125317,44.52059532,"10-20"
10.37862831,41.52536547,"10-20"
12.41049636,63.87152987,"10-20"
10.88775299,64.81640816,"10-20"
10.14974189,41.70945863,"10-20"
11.0604371,48.1407021,"10-20"
12.11970776,78.14242291,"10-20"
13.97155539,63.56569331,"10-20"
15.59374053,100.2327376,"10-20"
10.03433233,42.13790447,"10-20"
11.10852559,51.78504325,"10-20"
10.47192009,63.65038123,"10-20"
12.00219356,67.94333341,"10-20"
11.00950985,53.27632004,"10-20"
11.56472273,54.99824505,"10-20"
20.69024407,296.7909522,"20-30"
10.22589422,50.59738979,"10-20"
24.04004023,255.2794814,"20-30"
10.07093401,36.30915587,"10-20"
27.94719825,500.4438415,"20-30"
12.26201257,82.50964166,"10-20"
26.60009831,393.5478283,"20-30"
10.76797579,41.1817007,"10-20"
31.83355786,682.8999959,"30-40"
13.70208605,78.65937505,"10-20"
10.08867315,43.58234483,"10-20"
19.72053855,187.0762498,"10-20"
18.16686574,154.5224407,"10-20"
11.4228438,48.23170899,"10-20"
10.02479248,34.78357481,"10-20"
10.78969094,62.20696347,"10-20"
10.93933077,57.17723596,"10-20"
21.40079264,257.0960003,"20-30"
21.91602201,207.1656072,"20-30"
10.17397213,30.60888638,"10-20"
18.32279559,179.5852293,"10-20"
26.99554933,327.6690694,"20-30"
10.68577334,55.36143352,"10-20"
36.29379251,646.2718367,"30-40"
46.08497896,1213.340931,"40-50"
10.64869109,33.17325875,"10-20"
67.58819495,3618.195324,"60-70"
10.57383926,32.42614,"10-20"
17.5575727,165.0622229,"10-20"
10.14591895,37.60434784,"10-20"
17.62720891,162.9027316,"10-20"
10.56483675,48.17579841,"10-20"
10.01516457,58.89656606,"10-20"
31.94260086,330.831679,"30-40"
10.24506524,57.3541044,"10-20"
14.76664033,123.7726653,"10-20"
19.85117555,134.3373406,"10-20"
12.44733677,72.26366601,"10-20"
14.5055821,95.50374137,"10-20"
34.16778404,395.7677395,"30-40"
10.05497442,49.67389522,"10-20"
10.12926908,45.93895705,"10-20"
13.69808127,100.404904,"10-20"
10.60305044,47.36361825,"10-20"
18.47020416,174.3433985,"10-20"
10.54605723,43.79860778,"10-20"
23.36741053,281.3145235,"20-30"
11.33118308,54.60315081,"10-20"
10.09764853,47.65784296,"10-20"
21.57434074,258.4615107,"20-30"
10.42989884,52.70086988,"10-20"
10.41747452,53.62100506,"10-20"
10.83772389,55.35353012,"10-20"
10.03753579,45.96705711,"10-20"
10.27790241,63.02436213,"10-20"
11.07283966,56.84183633,"10-20"
11.88097527,74.01026127,"10-20"
17.93699346,160.1614775,"10-20"
32.25992537,511.4329345,"30-40"
10.10682818,30.4649319,"10-20"
12.4689503,81.55211391,"10-20"
10.50641093,54.55979481,"10-20"
10.41880875,33.83131636,"10-20"
12.80634798,83.59015265,"10-20"
11.2431391,66.03480314,"10-20"
12.94097639,97.53133032,"10-20"
10.32167455,28.37781338,"10-20"
10.09819196,39.92389,"10-20"
15.73780286,108.1820206,"10-20"
12.19919375,81.29002659,"10-20"
79.0348274,4140.738561,"70-80"
43.28691205,1334.31753,"40-50"
12.32511614,71.15083853,"10-20"
10.19898196,30.29923775,"10-20"
11.17150265,40.30843315,"10-20"
18.18218362,138.6975516,"10-20"
10.75701405,57.28960428,"10-20"
12.23963316,94.08559017,"10-20"
10.30108818,55.55963181,"10-20"
10.02702646,30.88267722,"10-20"
10.17431544,27.64200958,"10-20"
10.25049299,58.4833186,"10-20"
10.11707222,50.6219552,"10-20"
12.5771308,82.27674721,"10-20"
19.1439988,123.5468995,"10-20"
10.2502535,35.2343042,"10-20"
16.15238412,139.5221158,"10-20"
33.77674056,630.8168949,"30-40"
16.03755799,108.2863553,"10-20"
11.17657234,56.68042926,"10-20"
11.33734677,65.17405771,"10-20"
14.43969905,94.49562522,"10-20"
10.07326454,52.2926394,"10-20"
23.45602258,340.6611448,"20-30"
10.99038942,57.93085475,"10-20"
11.52932848,74.47506387,"10-20"
15.37637483,133.9479903,"10-20"
10.82848897,40.77503653,"10-20"
10.68539582,49.81149012,"10-20"
10.10598645,46.13896339,"10-20"
10.44514632,39.14349673,"10-20"
13.97126541,84.86290217,"10-20"
23.26555922,283.0679677,"20-30"
15.65575515,156.9810229,"10-20"
10.2804027,40.38359211,"10-20"
10.1259363,41.80462742,"10-20"
17.0083376,160.6288597,"10-20"
11.73928852,77.55480534,"10-20"
10.49299629,46.95369179,"10-20"
13.09554803,102.7065913,"10-20"
50.11109512,1188.918364,"50-60"
10.29368283,58.58898506,"10-20"
11.27808341,69.13758275,"10-20"
35.11987603,571.161544,"30-40"
14.19400684,110.6727354,"10-20"
11.0597044,56.5661612,"10-20"
11.4137614,67.72647944,"10-20"
18.19523802,117.9265272,"10-20"
10.09573903,37.98388157,"10-20"
28.25235854,390.6197505,"20-30"
10.38375158,40.48720604,"10-20"
10.03921876,41.21136537,"10-20"
55.34257517,1772.734821,"50-60"
13.59691803,60.96684221,"10-20"
23.31861441,177.4423162,"20-30"
10.53950318,41.20965987,"10-20"
10.40619923,65.65331996,"10-20"
49.36607985,1081.045457,"40-50"
10.33833159,29.40225143,"10-20"
26.04646868,212.9981868,"20-30"
10.05102606,45.39464889,"10-20"
13.61044975,95.65182788,"10-20"
17.66575298,131.3003432,"10-20"
10.3517621,60.37058162,"10-20"
15.47685775,111.2748399,"10-20"
14.32110618,100.1664825,"10-20"
10.26361519,40.23407632,"10-20"
10.03223975,34.34809177,"10-20"
10.15750082,36.80410875,"10-20"
10.54329874,53.86899802,"10-20"
10.52843378,32.96308785,"10-20"
12.64952954,78.30009297,"10-20"
10.44839739,44.51555559,"10-20"
17.33339336,170.2882199,"10-20"
10.39650257,58.88819174,"10-20"
10.24487665,32.04292123,"10-20"
39.35954009,1014.498381,"30-40"
10.83128249,46.7949137,"10-20"
10.47143883,49.37915774,"10-20"
10.05830925,40.96039463,"10-20"
38.07982052,685.5747188,"30-40"
10.15033959,56.42302237,"10-20"
10.031208,36.06593118,"10-20"
10.17354068,57.00666333,"10-20"
16.58945918,93.32131796,"10-20"
11.17862277,68.62374634,"10-20"
32.44756039,481.3783616,"30-40"
13.77203408,90.76974186,"10-20"
42.43121217,870.4538839,"40-50"
22.10510995,284.5125238,"20-30"
10.76201195,46.94494453,"10-20"
12.83228302,79.24812668,"10-20"
10.06577509,44.70840564,"10-20"
10.10068674,31.36349335,"10-20"
22.30675543,255.4672048,"20-30"
10.09470654,54.86566487,"10-20"
10.1459067,36.92187923,"10-20"
28.08451126,297.5283451,"20-30"
10.16655638,49.51734452,"10-20"
11.82356469,39.41508366,"10-20"
37.68736778,673.0498209,"30-40"
12.36938717,61.48833822,"10-20"
12.73531015,78.47089881,"10-20"
12.42537644,59.55557464,"10-20"
55.93832605,2255.371433,"50-60"
10.85071047,33.51405532,"10-20"
11.06451927,52.62053492,"10-20"
10.0773851,52.9337059,"10-20"
18.81835025,194.8614603,"10-20"
11.48171542,70.24803948,"10-20"
10.2372187,48.42790102,"10-20"
11.14634407,48.06745477,"10-20"
10.49034961,53.75228453,"10-20"
10.30047486,35.00751027,"10-20"
41.19867227,1280.36923,"40-50"
10.18927381,48.58651411,"10-20"
10.26427446,47.72767883,"10-20"
10.23932886,39.96262502,"10-20"
19.4010261,172.1122536,"10-20"
24.93091024,273.4533386,"20-30"
10.84327952,46.6248022,"10-20"
10.6170375,58.54219154,"10-20"
21.27765502,151.6676703,"20-30"
26.71491734,348.0513176,"20-30"
10.69114801,37.47702894,"10-20"
33.00479113,621.5475322,"30-40"
10.04179804,54.97925345,"10-20"
18.99024881,160.0306168,"10-20"
10.40928275,35.0904001,"10-20"
18.44912827,175.34083,"10-20"
10.59783287,44.04728106,"10-20"
12.45903977,89.8691393,"10-20"
74.99392741,3750.553413,"70-80"
10.63891293,64.05760905,"10-20"
12.4543431,59.02712085,"10-20"
10.34740254,37.26478884,"10-20"
16.97178769,161.6588973,"10-20"
27.58082538,458.9598781,"20-30"
10.51458732,59.50428297,"10-20"
10.1861965,44.82578155,"10-20"
10.23160049,53.53167501,"10-20"
12.53432344,88.33899077,"10-20"
11.7119191,53.42694825,"10-20"
16.55125156,113.3894138,"10-20"
13.30186196,73.68723895,"10-20"
10.97978357,55.20182067,"10-20"
92.74631382,3779.574055,"90-100"
10.21102254,46.87898476,"10-20"
10.40629298,60.03702875,"10-20"
12.88799688,99.90178224,"10-20"
11.54581075,40.62282903,"10-20"
27.81042629,388.5466962,"20-30"
10.59021053,59.80724794,"10-20"
44.1996316,1192.012063,"40-50"
11.14675975,55.7818662,"10-20"
10.51675223,36.30414461,"10-20"
11.86975195,83.19504065,"10-20"
14.49060271,98.80530191,"10-20"
10.16629169,50.74083767,"10-20"
11.37556895,37.08060476,"10-20"
31.95400707,634.6816386,"30-40"
13.44825988,89.63549507,"10-20"
13.05895667,99.86178842,"10-20"
11.68727182,65.91019699,"10-20"
10.91728498,30.82967089,"10-20"
12.78965021,94.03021974,"10-20"
10.44176693,36.78915657,"10-20"
12.06392224,69.96946936,"10-20"
44.39051846,1040.612942,"40-50"
32.89559525,513.0897398,"30-40"
10.23566107,49.68270809,"10-20"
10.15650709,38.66808076,"10-20"
11.01090417,35.138283,"10-20"
11.70033644,62.77788051,"10-20"
10.05946949,31.59517172,"10-20"
18.9120669,174.1620163,"10-20"
14.43607781,72.53182024,"10-20"
10.01503268,35.01469582,"10-20"
10.12436566,47.54242165,"10-20"
14.13194873,70.29386357,"10-20"
10.67700028,53.62284322,"10-20"
24.78360394,372.1330632,"20-30"
12.94766019,93.94325,"10-20"
40.72178737,1081.46889,"40-50"
48.07215858,1479.05066,"40-50"
10.99346098,61.91117099,"10-20"
10.446929,48.86963641,"10-20"
10.36409961,52.80166874,"10-20"
10.24754533,42.62957166,"10-20"
10.12837882,35.05090402,"10-20"
10.03773043,52.40307667,"10-20"
12.6224514,70.25296103,"10-20"
11.93439496,61.64536232,"10-20"
32.33485486,698.4433743,"30-40"
11.62859206,76.58801755,"10-20"
11.03316083,58.0740508,"10-20"
10.43955259,40.73340298,"10-20"
19.32744466,188.8048329,"10-20"
11.95517302,71.14962216,"10-20"
11.01733573,59.89106396,"10-20"
12.97910551,107.8337763,"10-20"
17.98790667,217.4812487,"10-20"
10.55386833,54.18071444,"10-20"
10.16247857,37.38058796,"10-20"
15.33689932,81.27923618,"10-20"
11.28180052,60.54189424,"10-20"
30.30132671,502.4025234,"30-40"
10.66242495,64.66735182,"10-20"
11.58620985,38.96185342,"10-20"
54.44285116,1830.997852,"50-60"
11.32876033,60.36442385,"10-20"
10.6177392,69.30812655,"10-20"
10.44990881,62.17132272,"10-20"
10.92284108,67.15440225,"10-20"
10.83430099,30.14045317,"10-20"
10.1295628,61.57126181,"10-20"
44.2690544,866.6868281,"40-50"
18.11163771,171.1242211,"10-20"
10.03038266,45.51027103,"10-20"
14.45929784,123.9389553,"10-20"
19.85997713,269.6209393,"10-20"
25.02750068,360.7345362,"20-30"
11.40239696,49.47729375,"10-20"
11.49847791,70.28978188,"10-20"
23.3928526,367.2058731,"20-30"
13.82473015,102.5283117,"10-20"
10.73902369,43.96498367,"10-20"
18.61783493,227.9483981,"10-20"
11.30812507,64.86725703,"10-20"
10.02983348,34.63116659,"10-20"
10.20490631,38.13484122,"10-20"
10.15461253,43.73282024,"10-20"
16.92405709,126.0331947,"10-20"
18.02634545,184.6506876,"10-20"
10.12774449,54.29809909,"10-20"
10.3176222,32.93424536,"10-20"
10.66783833,59.50508799,"10-20"
12.11958627,76.94211805,"10-20"
10.12851801,40.10158811,"10-20"
10.4110617,30.38205565,"10-20"
10.03461237,39.71678375,"10-20"
22.48352631,198.9912608,"20-30"
15.0383605,122.7678671,"10-20"
10.24280823,37.31358956,"10-20"
10.07024854,36.04438471,"10-20"
10.11688493,39.77738897,"10-20"
10.13083428,48.06111783,"10-20"
10.3160883,48.57230674,"10-20"
10.06482714,49.08618116,"10-20"
10.38448528,32.44441835,"10-20"
15.91394327,86.21586211,"10-20"
16.34213485,138.679354,"10-20"
10.64166259,57.73120703,"10-20"
18.04658703,128.4963739,"10-20"
10.3300667,39.08098723,"10-20"
10.16387023,58.23806132,"10-20"
11.86444044,70.41661918,"10-20"
17.20996724,180.6541294,"10-20"
10.96922239,71.72760209,"10-20"
16.96767268,105.8567711,"10-20"
26.45249523,336.4690542,"20-30"
10.60281036,43.88429615,"10-20"
10.99002101,34.95344319,"10-20"
10.09313348,52.72331943,"10-20"
51.38992858,1118.163474,"50-60"
10.75701586,50.84604242,"10-20"
10.04313002,43.65219702,"10-20"
22.48328866,303.6982262,"20-30"
11.50954306,73.07278517,"10-20"
10.71119809,55.95901421,"10-20"
10.50497393,38.28189981,"10-20"
11.55783535,61.27631372,"10-20"
11.73820141,86.70540707,"10-20"
13.40480079,60.71292419,"10-20"
29.38658413,451.9819646,"20-30"
11.76983878,85.52942931,"10-20"
19.629613,269.4573601,"10-20"
10.05121999,44.5340683,"10-20"
14.42543213,110.9531707,"10-20"
10.46047725,56.09867713,"10-20"
14.70262582,103.1088861,"10-20"
11.49263471,57.82252428,"10-20"
10.61042378,56.68096973,"10-20"
11.87630478,53.79445555,"10-20"
10.2855767,37.66175745,"10-20"
11.65529164,60.34512009,"10-20"
10.24362545,50.07358171,"10-20"
30.59096516,493.0302918,"30-40"
10.05764658,38.37551095,"10-20"
11.45275893,61.75202126,"10-20"
11.00011146,44.16026389,"10-20"
11.55623029,68.81951779,"10-20"
10.61961359,60.6994288,"10-20"
10.09410704,41.88136541,"10-20"
18.62593159,222.6760785,"10-20"
11.35705297,47.27478299,"10-20"
42.68805152,726.1125094,"40-50"
17.66577174,170.887641,"10-20"
11.11504414,61.74934601,"10-20"
11.13559538,42.96223105,"10-20"
17.38924911,162.1604862,"10-20"
14.44127263,61.56768439,"10-20"
32.35007335,572.388626,"30-40"
10.71371146,50.7343364,"10-20"
31.24063097,712.4753967,"30-40"
32.99240979,668.5710718,"30-40"
11.30456239,52.70055723,"10-20"
37.70450764,850.8247509,"30-40"
45.19469365,893.5750421,"40-50"
10.69808463,65.86097706,"10-20"
10.31739916,43.4523462,"10-20"
10.48344822,40.76238886,"10-20"
25.5084625,356.739383,"20-30"
13.82026896,55.16289332,"10-20"
11.44291925,39.96259386,"10-20"
12.66318739,62.11712996,"10-20"
11.91392421,60.53448459,"10-20"
11.91243963,53.44478763,"10-20"
12.61851055,87.76416738,"10-20"
10.56719906,63.56283502,"10-20"
12.26283909,94.91728322,"10-20"
26.29976454,283.9568406,"20-30"
11.61436258,55.55385103,"10-20"
21.07658037,176.4951457,"20-30"
13.21073529,99.85071046,"10-20"
25.34753828,224.1869589,"20-30"
12.08868053,80.54400221,"10-20"
10.2363932,58.13643347,"10-20"
19.69306929,216.9100877,"10-20"
11.1816569,48.02109609,"10-20"
10.04753731,56.75234964,"10-20"
10.40485767,47.48963661,"10-20"
23.43096633,284.8487514,"20-30"
14.70676199,123.06718,"10-20"
13.46581287,69.2167753,"10-20"
16.7592464,152.5605523,"10-20"
11.10978046,44.31433704,"10-20"
54.84333086,1473.462147,"50-60"
10.76479448,31.86192175,"10-20"
30.35496845,637.3738138,"30-40"
10.74309872,37.92675962,"10-20"
15.41782623,108.426077,"10-20"
34.86929288,799.3594518,"30-40"
53.33871192,2221.159923,"50-60"
10.16253493,41.37589192,"10-20"
10.25128766,62.84201714,"10-20"
10.59931642,63.57581672,"10-20"
14.20460263,87.20405476,"10-20"
19.60553924,149.9911711,"10-20"
10.34780455,39.30448172,"10-20"
12.07107193,73.65847474,"10-20"
10.02081293,45.41279217,"10-20"
16.29115903,81.06384516,"10-20"
50.78128654,1175.078176,"50-60"
14.88164939,79.21732419,"10-20"
10.58410604,30.90330569,"10-20"
10.26391134,28.57004231,"10-20"
15.43839502,129.2570085,"10-20"
51.70913185,1559.27609,"50-60"
10.7541013,51.72774338,"10-20"
11.08114531,55.73685041,"10-20"
10.7032379,48.09095873,"10-20"
10.38265445,46.30551237,"10-20"
10.83500032,50.99868142,"10-20"
14.7525376,106.7175672,"10-20"
13.5421014,60.72216704,"10-20"
10.71662233,62.4045714,"10-20"
10.02216719,49.95144327,"10-20"
14.82173771,64.62057804,"10-20"
10.76974074,66.53059164,"10-20"
20.08514864,219.4997076,"20-30"
69.33179108,3598.271669,"60-70"
10.34347617,36.75188566,"10-20"
18.68776613,146.2397924,"10-20"
10.64951207,46.5683193,"10-20"
12.42864446,95.25318923,"10-20"
16.26489631,176.2205125,"10-20"
10.46285129,46.95809194,"10-20"
11.10312036,58.18550228,"10-20"
10.81131595,60.89049778,"10-20"
11.1662026,58.57676633,"10-20"
12.78483104,82.43579849,"10-20"
38.52709166,1137.331486,"30-40"
10.70746532,31.88149789,"10-20"
10.63798505,56.4639283,"10-20"
11.27179924,46.26974408,"10-20"
10.46863698,47.47557998,"10-20"
10.18957977,40.33422594,"10-20"
10.77014465,36.96692033,"10-20"
49.18368564,1777.465817,"40-50"
15.28554609,89.44335237,"10-20"
10.07311794,48.57954731,"10-20"
11.56935216,62.29340911,"10-20"
13.29481792,56.01142373,"10-20"
19.00774904,180.8433821,"10-20"
10.68846175,40.06603466,"10-20"
10.39820134,62.25807575,"10-20"
14.29387216,111.467102,"10-20"
25.0360534,277.6798071,"20-30"
11.52373878,45.02332804,"10-20"
11.3235084,50.47755305,"10-20"
24.93210147,268.6918845,"20-30"
10.19203198,43.12850525,"10-20"
10.34084398,42.49607745,"10-20"
10.07581486,45.9480822,"10-20"
10.01333905,42.92476883,"10-20"
12.62722963,85.47471846,"10-20"
14.38001721,103.4409552,"10-20"
22.38161426,213.9311928,"20-30"
10.14820071,31.50924608,"10-20"
10.46180883,48.94954681,"10-20"
81.38525798,3188.735316,"80-90"
10.81888682,51.59186666,"10-20"
10.00783324,42.46020899,"10-20"
10.67452628,46.07578535,"10-20"
15.13399903,105.7839033,"10-20"
19.94482714,158.5514202,"10-20"
10.57027837,58.19846986,"10-20"
11.49550515,71.33089599,"10-20"
49.00503941,1707.871776,"40-50"
11.4821307,68.88601827,"10-20"
10.47772691,43.4736192,"10-20"
10.45415178,43.05233,"10-20"
23.19230982,273.9328516,"20-30"
11.4880698,50.97401756,"10-20"
14.48291862,115.9105578,"10-20"
12.1981312,43.58519069,"10-20"
13.19688482,67.57624115,"10-20"
10.10381161,42.83759036,"10-20"
10.25056917,59.50417956,"10-20"
10.20173604,36.74215607,"10-20"
10.70062923,38.20110019,"10-20"
10.75455294,64.3167536,"10-20"
10.09008672,41.57243978,"10-20"
10.35863026,31.05257893,"10-20"
11.66335347,63.90747472,"10-20"
10.22138513,58.13637864,"10-20"
19.25116716,178.7537809,"10-20"
10.47774522,47.57495555,"10-20"
25.39696921,278.8794482,"20-30"
13.4715269,88.22195172,"10-20"
71.35234972,4105.279104,"70-80"
10.00966975,38.20970123,"10-20"
12.6081445,93.6930774,"10-20"
23.25704892,293.2513818,"20-30"
16.57509699,118.441461,"10-20"
11.33105546,61.27226716,"10-20"
24.19303883,298.6210557,"20-30"
10.83916551,35.51918052,"10-20"
10.44935586,50.50876685,"10-20"
10.32465171,45.5119994,"10-20"
10.50016255,39.97595394,"10-20"
11.47006781,61.20639733,"10-20"
11.86440912,59.47619082,"10-20"
12.05251848,77.98564526,"10-20"
40.2650918,1060.307795,"40-50"
18.68234449,135.062486,"10-20"
