"dbh","biomass","grp"
55.77752718,2079.040712,"50-60"
28.8670379,448.7152448,"20-30"
80.1867725,3678.488606,"80-90"
40.96820762,1033.017237,"40-50"
39.0553313,561.5430713,"30-40"
40.10738841,820.1925085,"40-50"
16.51698445,123.9576088,"10-20"
55.05879839,2331.196715,"50-60"
96.59041305,8559.81204,"90-100"
95.81153266,4462.424161,"90-100"
75.33340413,4654.899692,"70-80"
89.29479783,4569.09009,"80-90"
50.78599614,1015.369107,"50-60"
97.22968278,3861.592714,"90-100"
75.70183401,5231.090002,"70-80"
53.60949325,1668.864347,"50-60"
55.05566089,2109.912534,"50-60"
59.95230809,2080.364126,"50-60"
95.06276424,6352.321334,"90-100"
28.76862116,555.1147029,"20-30"
79.31018846,3537.0498,"70-80"
89.07239534,5568.995602,"80-90"
87.18745116,4778.930966,"80-90"
80.91726356,4164.883915,"80-90"
63.30274927,2808.052286,"60-70"
49.80052776,2028.762642,"40-50"
97.28929088,6451.861015,"90-100"
73.39496461,2789.923039,"70-80"
33.1062051,684.7144713,"30-40"
67.06435927,3798.43392,"60-70"
24.15419059,383.1296519,"20-30"
36.52848987,528.7636572,"30-40"
15.37626848,80.12334092,"10-20"
70.99360954,2479.965062,"70-80"
44.77535755,733.2238039,"40-50"
66.01011906,1937.855996,"60-70"
94.97558828,6336.882734,"90-100"
71.31263472,4299.521095,"70-80"
86.87231809,6020.505253,"80-90"
42.03089861,620.5372639,"40-50"
25.55619678,293.4294745,"20-30"
51.29101342,1886.474176,"50-60"
57.29863669,1514.006932,"50-60"
15.64039577,101.5111598,"10-20"
33.79472987,422.8422776,"30-40"
92.09823214,5129.171748,"90-100"
74.11771112,3034.258809,"70-80"
43.06517099,785.5259824,"40-50"
77.13890115,4596.039221,"70-80"
12.69495157,93.05338515,"10-20"
27.33198464,337.6132033,"20-30"
93.82369462,6084.160047,"90-100"
22.1208177,253.2934752,"20-30"
14.86755891,74.81807182,"10-20"
16.1742914,131.3074077,"10-20"
67.62246491,3551.330938,"60-70"
27.00947484,430.2620008,"20-30"
53.75352011,1272.3378,"50-60"
43.57499076,1143.92671,"40-50"
19.65257234,189.8515301,"10-20"
42.69817605,645.0396071,"40-50"
69.47829818,3300.87326,"60-70"
58.14946095,2178.381263,"50-60"
28.80643312,429.1070261,"20-30"
69.13056349,2443.385312,"60-70"
70.37620857,3547.080825,"70-80"
55.61569384,2178.546739,"50-60"
67.02497113,3429.542677,"60-70"
36.25652453,666.560339,"30-40"
49.93541575,1965.968562,"40-50"
32.49371165,761.2135202,"30-40"
20.69840853,202.8158021,"20-30"
26.44321327,373.8998989,"20-30"
79.85315965,3999.956763,"70-80"
41.73394576,1026.967585,"40-50"
83.62038707,6496.158695,"80-90"
56.52755467,1679.311523,"50-60"
34.95621995,842.6699709,"30-40"
79.71423041,3962.416654,"70-80"
52.39579425,1773.219233,"50-60"
14.66625515,92.34704806,"10-20"
21.47804594,233.8159619,"20-30"
71.46210951,4355.026074,"70-80"
47.96883499,1209.050355,"40-50"
88.38563616,6047.05729,"80-90"
35.53901613,809.4084305,"30-40"
34.27725825,785.6953816,"30-40"
99.80829632,6347.9572,"90-100"
42.34663627,1242.915841,"40-50"
49.26444745,1290.093264,"40-50"
20.96450057,215.4561476,"20-30"
94.45451369,5338.078034,"90-100"
93.62623299,3725.472473,"90-100"
63.16351907,1487.951958,"60-70"
18.16207248,165.0732462,"10-20"
16.09760039,112.3092464,"10-20"
78.02885492,3252.428439,"70-80"
96.84865886,6335.573245,"90-100"
88.95952522,6779.111682,"80-90"
98.96149979,8807.257955,"90-100"
24.65125336,350.3630485,"20-30"
54.42960702,1875.661452,"50-60"
15.43576851,76.04542529,"10-20"
84.70472139,4579.988659,"80-90"
23.82052536,272.8550803,"20-30"
10.42502124,27.82149569,"10-20"
46.49925308,1414.159162,"40-50"
24.55179542,267.3298217,"20-30"
36.31930927,471.6676571,"30-40"
37.41267941,945.003393,"30-40"
89.07481735,4768.632817,"80-90"
51.33114231,1535.62768,"50-60"
65.65224141,2576.438569,"60-70"
44.18015034,824.8785741,"40-50"
46.13632437,1116.873815,"40-50"
83.47078251,6187.30246,"80-90"
10.09804896,45.81283079,"10-20"
53.26135755,1764.98566,"50-60"
86.95914863,4704.535398,"80-90"
48.09143946,1535.565549,"40-50"
76.31604785,3684.613461,"70-80"
78.27073186,5338.752708,"70-80"
13.06937711,88.62546296,"10-20"
43.64070151,1201.604216,"40-50"
58.32880581,2496.161422,"50-60"
33.63929496,485.0641375,"30-40"
41.89341755,1261.203749,"40-50"
97.32838889,5584.923085,"90-100"
62.59048795,2456.500123,"60-70"
70.10691957,3714.694919,"70-80"
98.97345919,5480.51317,"90-100"
25.66031749,474.4042432,"20-30"
19.34545907,261.2911175,"10-20"
80.60069412,4013.805293,"80-90"
40.85914645,749.4776987,"40-50"
82.60118581,4068.931065,"80-90"
40.25011026,899.6498764,"40-50"
97.54920951,5766.549521,"90-100"
21.64922357,269.7718623,"20-30"
20.79791126,185.7727029,"20-30"
62.27049273,2581.867613,"60-70"
12.04458306,81.27454141,"10-20"
22.65817373,260.9556815,"20-30"
12.07761686,69.00531149,"10-20"
71.20504901,2881.020306,"70-80"
29.35160949,369.2780166,"20-30"
19.50374672,158.1893662,"10-20"
78.48361011,4895.740164,"70-80"
32.56101301,642.1420735,"30-40"
47.98489766,1102.973421,"40-50"
74.44074671,3924.717454,"70-80"
22.25498464,245.2034858,"20-30"
20.20376303,223.3727394,"20-30"
22.08996366,303.5790847,"20-30"
59.32051272,2656.719043,"50-60"
39.59871026,1013.403481,"30-40"
46.01306441,1565.294044,"40-50"
72.93868434,2859.806677,"70-80"
40.06644315,931.7255829,"40-50"
22.50807613,208.6229505,"20-30"
14.63249591,96.60957465,"10-20"
88.26420525,4567.873977,"80-90"
74.16071022,3326.645764,"70-80"
56.13063239,2517.239769,"50-60"
18.40594381,172.164023,"10-20"
83.0832172,4511.406775,"80-90"
79.50149404,3412.569991,"70-80"
61.82407992,2015.362428,"60-70"
49.70853735,918.4571653,"40-50"
98.81372979,4723.915885,"90-100"
44.89313386,860.1045308,"40-50"
47.54697598,788.9293142,"40-50"
80.1819866,2887.971181,"80-90"
32.98413557,614.1176758,"30-40"
93.93306854,4818.808576,"90-100"
50.95433699,1532.912537,"50-60"
21.60396081,328.5108929,"20-30"
20.43572992,250.7745812,"20-30"
16.275327,121.8833105,"10-20"
50.23610633,1383.28691,"50-60"
70.52351246,3250.462918,"70-80"
89.61383815,5141.47661,"80-90"
22.70200221,204.2591945,"20-30"
84.0433022,3948.650287,"80-90"
62.17135213,3199.062768,"60-70"
17.38724397,168.3948316,"10-20"
80.8276197,2743.162826,"80-90"
54.89824703,1966.716748,"50-60"
83.01369803,4501.420179,"80-90"
48.59746462,1552.071145,"40-50"
75.76797742,2613.453396,"70-80"
33.58277119,644.17212,"30-40"
15.36492283,110.7219361,"10-20"
91.10587772,3850.925304,"90-100"
62.70518686,2967.983082,"60-70"
71.20519238,3270.677712,"70-80"
34.16629293,507.7237013,"30-40"
44.58321185,765.3718583,"40-50"
32.89270524,612.72378,"30-40"
81.62977516,5044.269788,"80-90"
19.90720272,157.4917888,"10-20"
58.81191628,2196.481683,"50-60"
37.81892535,608.5358596,"30-40"
76.87457271,3242.914341,"70-80"
77.24473453,4689.621437,"70-80"
45.5894322,1144.745062,"40-50"
30.01292449,539.4001986,"30-40"
82.71051372,3916.835946,"80-90"
74.05294507,3183.075106,"70-80"
77.76090154,3987.666328,"70-80"
18.50507266,177.5185606,"10-20"
29.96273047,548.068036,"20-30"
14.13916377,72.11704673,"10-20"
96.31813485,6844.756505,"90-100"
43.24489838,1159.236079,"40-50"
23.61038568,271.9775967,"20-30"
37.15623541,1008.305586,"30-40"
29.04454433,285.0316413,"20-30"
99.96874783,7350.595921,"90-100"
32.15850187,566.3108558,"30-40"
14.81863031,142.2090011,"10-20"
86.22288821,4994.296772,"80-90"
48.46447053,1614.632291,"40-50"
70.59853676,3433.855854,"70-80"
39.32968465,738.9865816,"30-40"
12.70901297,67.40516671,"10-20"
33.47364427,638.0177747,"30-40"
99.97538971,6607.319723,"90-100"
78.13733468,3476.067193,"70-80"
54.14249311,1568.976173,"50-60"
29.32811899,296.8064229,"20-30"
77.22689903,5413.487807,"70-80"
78.3417214,4616.684005,"70-80"
26.7025937,397.9179811,"20-30"
32.34975317,496.3309308,"30-40"
99.44041899,8423.468477,"90-100"
31.98951577,362.5588646,"30-40"
54.3513273,1224.96133,"50-60"
60.16215152,2082.777014,"60-70"
37.33450733,491.0508259,"30-40"
67.99507912,4080.01478,"60-70"
98.04282157,3932.52531,"90-100"
89.78520919,5146.457282,"80-90"
33.39960206,629.5735075,"30-40"
76.29401482,3379.884596,"70-80"
38.13786695,1008.344358,"30-40"
95.73043989,7845.588281,"90-100"
87.79599323,5345.067556,"80-90"
70.52871713,2471.433254,"70-80"
49.51235177,1337.005377,"40-50"
63.71461829,3511.306447,"60-70"
65.16061111,1914.1373,"60-70"
53.94102298,2450.580853,"50-60"
94.08137978,4450.758798,"90-100"
29.2712037,316.7131633,"20-30"
12.37052531,56.16405622,"10-20"
65.28659401,2989.527138,"60-70"
91.41292582,3987.963083,"90-100"
38.78644025,893.7605509,"30-40"
14.74052055,118.4208132,"10-20"
51.48559352,1970.124347,"50-60"
53.64529098,2173.268744,"50-60"
36.59429779,848.4963711,"30-40"
43.75935381,651.7868078,"40-50"
20.2522751,226.1376055,"20-30"
67.26029379,3125.614306,"60-70"
61.84750738,2062.652553,"60-70"
17.69378336,202.6201661,"10-20"
16.10368768,118.1203068,"10-20"
59.87959175,2492.480688,"50-60"
29.02750603,505.7594644,"20-30"
87.46583401,6347.63817,"80-90"
14.53516259,131.2941423,"10-20"
91.03099357,5351.17288,"90-100"
41.60185557,860.3733595,"40-50"
99.15772078,8442.625847,"90-100"
77.08229003,4928.297631,"70-80"
59.49793844,1919.750974,"50-60"
90.1877969,4249.044134,"90-100"
94.62493383,8179.897341,"90-100"
92.60611021,6631.462948,"90-100"
63.4626887,3554.407441,"60-70"
76.23373486,2670.736438,"70-80"
16.9984375,122.7928732,"10-20"
10.93411769,49.78766601,"10-20"
22.41874406,298.6947022,"20-30"
70.82388457,3932.833859,"70-80"
73.19402292,3529.413739,"70-80"
58.56485361,1707.299011,"50-60"
62.14121298,3006.048423,"60-70"
21.20127201,165.3659749,"20-30"
62.42743258,2453.989717,"60-70"
52.8399241,1904.363096,"50-60"
22.26415355,272.0048665,"20-30"
72.68751145,2754.038672,"70-80"
13.69994558,76.59754033,"10-20"
64.65329894,3593.423952,"60-70"
46.71105975,1318.971109,"40-50"
72.02135055,2008.332417,"70-80"
70.39978693,3293.642995,"70-80"
69.49042735,3558.38008,"60-70"
96.67233691,4476.984599,"90-100"
91.46460772,6881.389001,"90-100"
33.76940032,763.1891066,"30-40"
10.06610279,37.19194189,"10-20"
73.04135831,3767.598268,"70-80"
36.37982045,790.1333538,"30-40"
68.40788061,3550.149711,"60-70"
67.83274308,1810.043589,"60-70"
81.31836057,4858.045121,"80-90"
66.40318201,2398.059057,"60-70"
29.16961983,519.1795661,"20-30"
24.66598269,308.4678827,"20-30"
19.61567156,240.4900928,"10-20"
33.23157855,354.8255526,"30-40"
99.98133107,4814.671502,"90-100"
88.11199217,6710.155539,"80-90"
32.44572661,618.5794737,"30-40"
61.8267033,2118.494151,"60-70"
74.05780716,4265.216979,"70-80"
40.83270473,873.7318811,"40-50"
71.98204694,2934.720643,"70-80"
56.98341792,1483.489116,"50-60"
43.04528307,767.1217315,"40-50"
49.0913835,1278.370469,"40-50"
41.62485522,1213.745179,"40-50"
76.66220485,3925.043318,"70-80"
22.40879582,348.0870226,"20-30"
55.83117168,1700.942195,"50-60"
65.78612862,3053.94949,"60-70"
27.89030406,275.4049262,"20-30"
73.12978279,4139.170666,"70-80"
64.3337079,2206.926409,"60-70"
59.11617429,2202.450498,"50-60"
63.40068678,2895.315071,"60-70"
61.56737897,2898.046684,"60-70"
60.83639576,2822.52419,"60-70"
93.41377999,6317.35931,"90-100"
72.4695805,3750.61282,"70-80"
97.02277728,7976.526552,"90-100"
91.06103702,3914.79006,"90-100"
82.92701029,5062.645845,"80-90"
97.42026014,4715.938977,"90-100"
57.30492304,1974.238136,"50-60"
67.72136904,3971.160487,"60-70"
28.13771198,520.0145621,"20-30"
59.59200902,2033.212056,"50-60"
58.86718997,1553.855483,"50-60"
73.94511859,4438.812414,"70-80"
66.014113,3290.362588,"60-70"
78.27750581,3509.638722,"70-80"
85.91663836,6674.445927,"80-90"
83.57117617,3575.400482,"80-90"
37.56122721,638.9223181,"30-40"
56.88414737,1754.417517,"50-60"
58.56371629,1343.053715,"50-60"
64.64235952,2697.836966,"60-70"
11.84780733,68.02055322,"10-20"
20.73852122,204.219412,"20-30"
53.86466564,2285.812857,"50-60"
85.82593827,4246.820074,"80-90"
82.57849973,5069.137625,"80-90"
64.87618726,2490.800898,"60-70"
97.31270968,5008.112626,"90-100"
78.00156376,4574.459009,"70-80"
79.86022455,5295.786159,"70-80"
84.80791576,3568.55994,"80-90"
76.84409723,3572.005761,"70-80"
86.63332004,7017.804836,"80-90"
30.3833416,584.8440551,"30-40"
48.5626571,1462.654728,"40-50"
80.75316001,5497.658902,"80-90"
65.58145422,2939.327145,"60-70"
92.83967037,5636.21249,"90-100"
23.84181665,321.6412611,"20-30"
43.91605158,954.1978108,"40-50"
58.47265265,1754.491675,"50-60"
60.93637333,2012.584583,"60-70"
98.45652492,6297.866943,"90-100"
28.21802171,338.5200736,"20-30"
20.28917473,250.2688279,"20-30"
21.51958581,270.2265592,"20-30"
98.09177226,6046.129823,"90-100"
64.32659723,2846.936703,"60-70"
74.22522722,3602.496331,"70-80"
64.60523587,2310.620774,"60-70"
22.34305244,215.4886568,"20-30"
21.98946848,241.6868505,"20-30"
51.01641626,1724.130366,"50-60"
73.43870326,3502.537006,"70-80"
99.50484956,8192.683607,"90-100"
55.52259601,1461.194974,"50-60"
68.53587457,3862.518277,"60-70"
83.06923691,5399.947358,"80-90"
35.08432066,700.701197,"30-40"
20.79211742,164.364721,"20-30"
58.71775433,1445.86965,"50-60"
27.17817972,342.6692531,"20-30"
69.22384952,2664.775625,"60-70"
31.32716683,522.2588536,"30-40"
84.97319467,4293.792732,"80-90"
13.25529626,83.47527177,"10-20"
64.88044768,2833.262098,"60-70"
91.66142173,5442.484176,"90-100"
47.99835841,1119.210627,"40-50"
73.32973477,3884.986659,"70-80"
55.67314152,1251.802898,"50-60"
74.99426904,2806.159005,"70-80"
30.78918317,391.3593582,"30-40"
38.44917418,724.8735882,"30-40"
39.05572613,997.7879294,"30-40"
71.10995224,3258.990518,"70-80"
72.473272,3055.137379,"70-80"
19.26661765,158.5956013,"10-20"
99.50753311,4699.629096,"90-100"
83.39463685,4318.236737,"80-90"
63.8652675,2545.141613,"60-70"
40.96401683,1130.694206,"40-50"
69.94195273,4104.555789,"60-70"
33.71999842,608.1379876,"30-40"
42.17622789,619.2327945,"40-50"
36.24251325,530.1585832,"30-40"
87.32900198,3505.414137,"80-90"
73.09152024,3192.235818,"70-80"
69.25285707,3602.673084,"60-70"
14.15538946,114.7406088,"10-20"
82.42562703,6033.375284,"80-90"
49.48672139,1284.245824,"40-50"
78.32989538,5112.660102,"70-80"
27.3928618,511.494802,"20-30"
55.58400455,1243.956866,"50-60"
43.4470067,1122.741711,"40-50"
52.27031781,2096.074339,"50-60"
21.93767096,314.1549886,"20-30"
15.86336545,134.8167832,"10-20"
65.44428937,2689.447718,"60-70"
83.8840421,3720.723151,"80-90"
62.45741869,3411.223311,"60-70"
69.05921777,2567.724546,"60-70"
72.93927561,3049.817804,"70-80"
56.86201464,2153.130684,"50-60"
54.99539824,1520.780338,"50-60"
24.23655923,357.3612447,"20-30"
40.03670969,1173.684168,"40-50"
65.53114062,2403.759112,"60-70"
85.83959653,4868.676486,"80-90"
19.15323546,181.2585025,"10-20"
60.41627267,2908.476208,"60-70"
19.36347112,135.614683,"10-20"
26.27545627,415.2622425,"20-30"
40.91831169,1044.333191,"40-50"
73.77356266,3601.029321,"70-80"
64.97441941,2386.10482,"60-70"
79.00926031,2681.921074,"70-80"
35.23884127,595.3149676,"30-40"
26.46497885,361.5209864,"20-30"
69.89318711,3572.756991,"60-70"
17.97833831,106.5712346,"10-20"
38.23151616,714.09708,"30-40"
64.49313633,2634.472082,"60-70"
59.08066621,1882.74134,"50-60"
96.26658254,6455.03461,"90-100"
95.78781608,5056.261513,"90-100"
58.82602146,2010.51405,"50-60"
26.82810587,481.3746695,"20-30"
74.50958549,4995.418382,"70-80"
36.88635752,522.6569036,"30-40"
13.94447806,122.4508396,"10-20"
36.79208804,981.2322302,"30-40"
37.3129332,801.5804939,"30-40"
98.10936921,7191.763205,"90-100"
61.83248614,1982.0223,"60-70"
25.71417536,434.6812982,"20-30"
77.21523508,2894.928828,"70-80"
92.95293782,7393.410372,"90-100"
35.22637825,700.095763,"30-40"
24.69163586,413.4710857,"20-30"
80.7518421,3957.170851,"80-90"
94.86188888,5227.8294,"90-100"
99.99454594,6083.712786,"90-100"
57.49809983,2211.258473,"50-60"
77.60499863,2686.421172,"70-80"
15.43192197,108.1096096,"10-20"
87.64149327,4503.918889,"80-90"
33.11385713,410.5892371,"30-40"
28.24940222,452.9482762,"20-30"
57.2677032,1983.167095,"50-60"
17.93119286,127.0194555,"10-20"
65.673014,2104.967836,"60-70"
36.04509556,677.9153354,"30-40"
24.90691199,271.3860087,"20-30"
66.3119154,2665.140667,"60-70"
96.36480988,8750.282879,"90-100"
49.33896813,1197.180914,"40-50"
22.19679151,155.3558222,"20-30"
31.18710518,566.2741672,"30-40"
56.57983599,2515.682793,"50-60"
32.67879801,407.0318177,"30-40"
17.21891644,120.9367651,"10-20"
32.92537853,596.2639854,"30-40"
90.90893928,7868.48715,"90-100"
38.8334729,1130.067975,"30-40"
73.27882827,4400.31314,"70-80"
29.75708082,485.138006,"20-30"
88.01346473,5882.897618,"80-90"
27.20986002,368.3223786,"20-30"
25.44303019,235.5166139,"20-30"
18.35835262,123.5926039,"10-20"
73.62374754,3370.566546,"70-80"
48.64382829,1410.53679,"40-50"
68.40785529,2805.181501,"60-70"
42.3271582,881.6439489,"40-50"
71.36162516,3322.267017,"70-80"
47.84018738,1029.815098,"40-50"
56.7191484,2436.642404,"50-60"
81.41270878,3440.250551,"80-90"
91.13688292,3946.179846,"90-100"
19.6663484,119.372839,"10-20"
76.22553127,4506.443807,"70-80"
91.92457472,5679.652707,"90-100"
38.40468953,972.7053975,"30-40"
15.52598873,97.68113436,"10-20"
22.33704814,253.3616611,"20-30"
79.19285266,3435.713248,"70-80"
88.3913984,3578.626681,"80-90"
87.60829017,3719.502036,"80-90"
38.09732425,748.0202716,"30-40"
61.8084589,2812.947645,"60-70"
76.27834255,2504.660762,"70-80"
49.20901856,1497.62931,"40-50"
57.53723153,2155.071352,"50-60"
16.03869833,110.5247572,"10-20"
82.26087516,5170.067326,"80-90"
32.6695165,624.128536,"30-40"
51.7808393,1757.840904,"50-60"
45.17060394,847.7415108,"40-50"
17.51801356,168.0503764,"10-20"
43.27365385,958.8914618,"40-50"
25.15085233,380.0416746,"20-30"
75.5676607,4192.102118,"70-80"
61.56153502,2765.237156,"60-70"
97.19163361,7198.313867,"90-100"
14.51738857,106.2507762,"10-20"
51.62421368,1376.121988,"50-60"
59.75155705,2466.098805,"50-60"
65.66339359,1718.274619,"60-70"
31.7426643,543.5097344,"30-40"
20.49496399,169.3931257,"20-30"
40.10375012,814.6486963,"40-50"
19.81999948,256.8376868,"10-20"
54.20128391,1381.181758,"50-60"
53.10081695,2133.837345,"50-60"
75.70728224,2998.289405,"70-80"
65.37576249,1900.478914,"60-70"
32.5414406,461.1970033,"30-40"
46.17753648,1107.633331,"40-50"
19.2126926,129.7046713,"10-20"
39.46568116,1225.815055,"30-40"
16.12612828,173.5683491,"10-20"
33.17027867,685.0617387,"30-40"
40.34674858,1183.919165,"40-50"
80.0958332,4652.444112,"80-90"
57.04699138,2702.090193,"50-60"
63.36854446,3124.364879,"60-70"
30.49020727,635.9791629,"30-40"
84.04607654,5197.918525,"80-90"
75.45594465,3808.14931,"70-80"
49.8800513,1735.11817,"40-50"
36.76152386,583.9492805,"30-40"
73.71855385,4035.40073,"70-80"
66.01445046,3152.726339,"60-70"
27.4208105,276.0878093,"20-30"
36.2601977,836.6728048,"30-40"
76.16476074,2708.243247,"70-80"
77.19174069,4689.555816,"70-80"
85.6781439,6141.794873,"80-90"
58.83606409,2648.76284,"50-60"
63.01438517,2886.580896,"60-70"
60.10899647,2780.960682,"60-70"
87.40194379,5327.449157,"80-90"
66.45656365,3403.033624,"60-70"
64.0802545,1679.034317,"60-70"
41.5994536,963.5184656,"40-50"
34.21292264,447.6634789,"30-40"
10.81007932,39.43834323,"10-20"
74.41088384,2465.316559,"70-80"
53.62745032,1419.433991,"50-60"
94.74868381,5108.638346,"90-100"
21.3914306,150.9945257,"20-30"
64.09147456,3574.391765,"60-70"
97.05426898,6362.805134,"90-100"
16.31552351,144.912964,"10-20"
53.14394264,2069.382571,"50-60"
87.68628026,3679.195795,"80-90"
10.41921866,50.8262863,"10-20"
78.15833843,4645.46555,"70-80"
16.60846643,180.9410268,"10-20"
11.78169778,54.82013326,"10-20"
50.62430088,1666.564494,"50-60"
76.52481145,3565.073941,"70-80"
95.58236349,6090.974409,"90-100"
33.59183932,448.4995357,"30-40"
23.23979409,323.8689421,"20-30"
49.9939069,1178.030814,"40-50"
96.84492462,6264.684951,"90-100"
51.57967485,1653.462351,"50-60"
25.27738073,456.3042089,"20-30"
59.01063535,2374.864732,"50-60"
87.20480277,4299.735805,"80-90"
87.9154779,3695.757423,"80-90"
45.74498837,1186.458639,"40-50"
92.80809243,3925.9614,"90-100"
47.49472825,914.2077835,"40-50"
29.30255666,489.0941641,"20-30"
20.25327365,205.3717947,"20-30"
52.64677502,1967.269051,"50-60"
62.38884944,2417.756548,"60-70"
37.46259592,979.3283888,"30-40"
21.26373177,287.045852,"20-30"
30.72956368,405.7752663,"30-40"
42.84851566,667.1925061,"40-50"
76.74830515,2866.563316,"70-80"
68.6613127,4100.693014,"60-70"
91.04749069,4732.677529,"90-100"
78.08846349,3299.101621,"70-80"
99.19280541,5342.890699,"90-100"
59.4898004,2246.028132,"50-60"
44.82383405,1503.723348,"40-50"
28.31972878,314.3836505,"20-30"
92.04503603,5103.340073,"90-100"
81.41140694,4120.318026,"80-90"
39.39300909,1236.658576,"30-40"
60.15129786,2490.524794,"60-70"
90.18573158,4823.872969,"90-100"
67.55434673,2920.699095,"60-70"
42.10703497,1205.897852,"40-50"
82.35360356,6205.345039,"80-90"
34.42166845,768.8248035,"30-40"
84.79441474,3952.93875,"80-90"
76.68644812,2939.80791,"70-80"
50.14162273,995.2380399,"50-60"
90.80034244,6663.520887,"90-100"
12.32030248,76.33101028,"10-20"
90.78142396,3451.421715,"90-100"
