dbh,biomass
46.55240767,1273.324662
48.21956277,1682.7786
61.28804862,2229.144906
44.80588381,1541.48649
44.99315459,1180.280766
46.91075104,947.0603951
44.87246539,786.8872974
25.88962396,294.5762492
48.62056017,1604.385094
47.06954153,1321.222537
49.15788776,1342.808813
47.52151978,1690.346325
41.38243761,1010.407184
16.30193944,115.2887372
24.2070379,309.5704159
59.01550126,1467.155094
55.6721045,2490.998084
66.33700715,1916.960564
43.52704213,967.6523813
40.26716402,687.7786367
35.85184565,986.5914571
71.5397762,2454.869174
35.33666532,724.763948
30.59152366,657.8200885
60.54138158,1888.564989
65.08834747,3413.44634
55.15550047,2060.090515
46.05119855,1347.826064
47.43962608,1456.041042
38.25253346,1025.796597
35.52828582,793.5172106
67.77224385,3400.038253
81.73856623,4644.261357
42.33872539,1360.796517
40.4185421,995.519223
22.91284446,219.0135442
43.91987172,937.7224617
50.92670327,2147.947212
28.90322644,591.9968175
32.43562437,564.6530108
62.35531258,2871.928464
44.58443292,1353.136637
36.03431734,793.9692853
66.91609001,2106.176923
43.28160818,1073.254876
50.39382315,1193.240709
56.3193953,1770.929078
46.17989899,1231.875894
46.2515725,1127.859181
46.31661268,1745.495135
56.15091047,1429.213183
31.0740256,404.0839561
55.195015,1603.628575
40.85100489,768.330468
50.91582119,1390.260976
15.64860528,104.1159828
51.31203195,1330.747323
31.89753126,358.6073422
48.57232447,1384.064006
32.97919378,679.9172616
50.46385266,948.1902002
40.63003249,1288.439389
63.42058765,1469.052896
39.76677329,890.9701484
70.18712335,3268.219066
57.52258194,2005.654129
51.00443018,2178.981157
35.79912118,776.7902892
56.82830055,2728.225908
64.63562244,3564.694539
39.08209956,935.3677536
45.71875222,1084.86359
33.43763832,732.6894078
43.91257231,927.6137199
48.83002008,1524.452502
49.79200813,1185.816464
36.18050073,555.6142185
41.26185879,677.373274
51.03655208,1560.901557
50.69830308,1623.590875
43.60707437,1145.920339
42.49414846,1008.253625
11.31767061,39.98640233
43.01158711,953.9553662
33.60473307,528.0449488
66.39369224,2887.001798
42.35038511,1045.916407
24.01799306,255.0339158
51.02328522,1238.151589
38.05152578,565.9342484
23.89642704,331.0596012
29.72156567,439.2390299
70.6477694,2236.416394
59.87340586,2192.526861
36.66764971,837.2329186
29.07367283,541.0571546
54.25865034,2362.827417
54.10489155,1950.633082
28.77353172,507.2311425
41.38358612,1113.832484
57.00650013,1619.889591
49.53665656,933.5912817
48.26500157,1335.322767
28.38830456,454.7696013
43.16811358,1330.479857
29.00621641,393.6843072
49.99522658,1572.678229
48.87890695,1366.737229
35.80220307,574.5285049
37.80627945,913.0454933
50.64827646,1891.156455
51.20673053,1264.293524
21.30088541,257.0998612
27.81557132,401.0157147
38.2676915,836.0993415
72.94558988,3727.119948
35.97114025,955.7767165
77.98524153,4601.502937
71.87530208,3889.223122
38.95066848,594.5100927
26.02496571,252.2551356
42.49504593,884.1704357
49.99436845,1427.56061
22.63241606,220.6236704
63.65097825,2346.915459
54.76159223,1118.77356
35.62735022,869.1160998
31.51038196,678.7610156
57.76088543,1943.459143
60.5940448,1973.340822
30.73758639,510.2256526
29.12449881,449.6379016
30.44126538,621.54015
29.1316273,288.5682851
29.16594414,554.1620286
42.87495766,993.4412971
54.23814943,1927.430881
43.90207622,797.4282564
52.82197095,1219.85753
40.78990264,877.3591523
29.08317048,352.1451927
44.67102815,1073.986966
45.19685347,1064.567669
48.63519399,1649.464911
59.425314,2065.082462
67.3053966,3506.729023
55.31698785,1690.528749
60.61897949,3100.539816
36.1582903,809.8904792
48.74091012,1995.111347
18.55290098,156.2783292
26.15810316,340.4324195
72.71662845,4262.059319
23.44608012,255.1006328
26.18851899,359.169894
49.33620922,1171.520822
45.7716955,1326.290832
39.90987647,1160.901347
60.56273514,1849.248003
65.70722418,2901.906621
65.73888466,2271.050841
65.52231572,2842.970187
45.38091126,1683.585493
37.12392848,800.6470234
47.53992872,1190.275539
71.42426236,3657.81544
56.62534428,2503.010481
63.77383374,2607.669955
30.04043633,538.364477
47.76921352,1067.361833
11.96213979,60.08748781
48.66228519,910.6512529
58.51372245,2151.32808
56.11933046,2483.874508
47.84153531,1825.201845
19.47508656,156.5530177
23.89663444,377.8855366
37.64046605,787.3616813
44.21950157,1301.425946
40.65362076,1113.317523
49.79777809,1208.704131
50.33521451,1909.979064
38.8766106,948.5714116
13.42087005,62.88477275
54.170199,1387.322536
39.3289534,963.6644232
26.13526276,324.2753393
55.31769286,2378.992238
38.64163495,1098.766149
63.99158259,3168.320191
28.85004602,508.7506912
41.3787934,1017.986758
50.83069604,1506.955333
54.15118053,1517.978992
36.9740814,920.28634
62.55081901,3422.300479
44.77764235,1240.209403
35.41390664,702.094334
37.47127778,888.5916163
36.64437118,622.2383281
72.49709005,3578.226479
43.30302254,1086.477549
12.56869471,59.66064709
67.13850883,2967.30649
47.4761267,1599.913503
40.83595976,1064.913552
36.74013166,747.1045936
40.51826396,974.6289761
24.37965675,356.3996181
57.93481472,1266.727538
68.11034587,1965.917272
39.84245069,932.1115504
68.66762429,2498.252375
37.00992761,546.3152921
60.04938736,2687.924299
47.44153183,1343.425681
50.5408232,1144.320859
51.87032266,2076.802466
12.31643818,86.58507125
44.5986854,1361.507569
71.62958518,4056.858749
65.77407031,2585.938948
37.97018877,1085.755411
48.52607584,1405.990909
28.13919148,289.6435787
29.55534952,452.2557856
38.00058999,520.7443219
49.25135634,1237.370341
46.5612419,1243.763367
22.40876944,332.2266785
32.90725772,520.6301086
25.892297,423.265334
43.07616376,829.4337196
44.46374834,1045.799405
43.46398988,1549.488195
65.42506154,2550.355923
42.51216976,1271.476726
54.68864587,1461.056141
60.65231393,2978.725101
49.25689275,1636.249957
38.48397435,997.0539354
53.2197926,2064.237784
77.46625835,2341.272758
75.78062886,3699.742045
36.43632792,718.03986
46.12122618,1342.938023
34.77832704,775.1742439
42.40839766,1210.394337
25.61854144,226.9810506
46.15294,898.4314855
25.06122878,318.6099467
49.67636413,1515.371052
57.49659651,2646.944763
29.77697486,572.6605871
53.17599193,1595.095058
39.88301847,763.5306703
28.57695201,481.405979
43.97346658,774.1041785
62.29088401,2672.453224
44.44743571,1252.018463
58.34172855,1658.038648
55.35468559,2046.470714
56.38775312,1717.288446
54.75014418,1084.197164
49.04477912,1108.880328
15.46243817,120.9173478
39.38029671,1108.670378
62.49260794,3051.080273
42.47516599,1365.478232
52.43398499,1960.025691
23.8244882,319.4067523
25.14572985,228.42394
48.75583143,1527.830192
67.89354536,2801.937835
46.47519546,915.9035037
45.97405071,1305.191518
31.38484914,501.8163239
34.6467188,925.7563469
33.61895305,674.9565237
39.85703762,811.2598932
45.83816017,1055.09711
24.17308258,299.1694001
35.10209329,919.1631283
47.26976026,1011.160941
76.40754873,4843.068405
58.00831774,2272.104252
35.53261662,983.4609482
20.67469125,145.6199205
35.07266188,760.4160963
34.42923557,549.950835
47.48891019,1402.393927
38.44168794,851.3299764
33.63184019,822.1346863
38.71735344,649.536592
53.40209568,1525.022319
61.70878116,1717.901393
47.00387561,1195.571605
48.93682519,1667.646322
47.12667826,1516.33873
39.06215873,997.3041122
38.34692452,602.6753915
45.706661,1198.055874
45.7687657,1442.317845
41.98106602,843.2727363
34.28690477,641.2995938
52.73472604,1325.68052
37.82196287,906.5398477
57.06873198,2215.714103
41.19408062,1138.726132
49.26771212,1489.766372
28.1862518,586.8314896
46.86959807,1272.310039
53.62167819,1430.93258
57.83705136,1196.302863
63.80269626,2560.303292
60.20513277,1670.160145
56.2717821,1867.034959
47.97868226,1522.613687
57.53023237,2199.09443
22.12489346,322.1041461
45.19667551,1291.677896
41.84041437,1299.42234
32.33080359,460.8246348
34.58122301,729.3579378
34.4626283,786.7778398
47.46000046,1683.525778
55.25888253,2565.854714
44.34139099,844.6790504
17.95122217,186.8601811
36.46342434,802.5383473
24.6092378,392.0832566
44.19940509,1345.373681
67.60720463,1933.488944
36.78124031,811.4488697
44.15129348,770.4711471
26.05668041,362.1700116
39.12788438,1086.172969
22.92230159,324.7296533
72.07860329,3386.302112
47.93949444,1425.602909
29.90595916,361.2307578
39.53059013,997.7608797
47.89244976,1694.365211
27.42075633,495.933866
44.14305944,1245.844863
44.23384476,1190.249485
43.66471744,1446.206294
85.46206895,3545.97011
63.73506101,1901.307138
54.53458217,2466.674651
56.05456996,1844.439917
38.38855664,604.4364582
55.21096958,1181.554953
49.79437888,1314.07859
44.10546491,1392.579637
55.4270585,2414.311889
44.04859741,1175.854091
34.69116293,700.2623243
46.10829061,1450.003841
28.80755818,303.7071628
47.45790068,1334.422435
47.28924358,1797.178497
29.99361045,350.0548633
52.39283288,1378.572181
29.01449396,565.05864
38.2524711,1001.641548
40.6319313,1065.050948
52.12457107,1063.101129
52.89580366,1972.003242
33.49639193,790.2833745
56.93785315,1806.502438
47.24118676,1273.818671
26.12245121,375.789252
52.96470247,1367.299481
55.40109182,2630.186306
25.7445956,354.1259101
64.27994277,2713.612728
84.22949639,4586.339383
51.42305394,944.3002876
43.45502238,1331.689041
23.34294305,176.4461158
46.63291645,1535.646237
26.09434688,414.4660621
39.32898908,559.2022102
35.92416023,879.3390767
51.45528101,1610.582641
33.59235883,717.9106354
74.20960102,3379.583399
39.17587128,789.8582482
23.43049602,256.7792879
29.8002437,559.5922757
17.47266115,141.4703623
56.91097265,2462.425781
53.68178613,1669.045864
47.85083544,1206.420457
39.13878674,820.3865964
59.59684122,1697.385196
36.87139438,749.5004917
31.68256945,733.6404489
40.60799592,817.3893762
55.21293918,1337.05882
13.3884399,83.52183853
40.71013833,1239.499607
60.24098163,2538.258274
41.96083604,1060.13586
34.31735398,836.9781016
39.39161284,770.0060708
32.06592377,559.5364491
26.29041721,322.4144844
59.99890707,2352.490364
37.2750317,460.0214008
35.26770331,540.8561399
43.76437469,853.7356621
20.29331583,163.4556249
32.73945495,664.2455847
35.81661115,710.5224943
18.34200313,151.7084554
46.84771549,1651.885514
41.42832632,888.730984
45.11059964,1388.484145
59.00205824,2108.740309
65.97367421,2969.561418
46.08209323,1186.074174
44.40553926,1053.190024
21.865982,232.1784521
36.52068966,872.6756288
26.98254113,468.4877069
38.33906682,787.790906
42.79183429,1000.706005
62.61657697,2902.799171
50.95338899,1477.35876
33.21512555,508.6998751
61.12304598,2989.20285
32.37849271,577.8034758
41.67186772,974.9978388
32.02454012,718.0434926
38.9796849,766.7772485
43.94817958,1275.501439
49.05851926,1640.937531
44.72424182,823.5084668
56.32938743,2147.404562
27.37861426,438.2705592
11.42184456,64.85355085
19.61075241,201.8697298
41.05195675,763.2276346
48.97496696,1546.362307
27.99741394,418.9816705
51.0061151,1492.56529
52.21131317,1373.829611
38.24013365,1098.803186
25.44955475,275.8941173
29.5356991,549.3432567
42.75751821,1481.268494
46.80370967,999.5207487
34.31752533,843.6589015
55.33595423,2130.065866
16.95694819,148.9846179
72.99450217,3723.276942
59.65172261,2719.79734
17.05524084,119.0957252
36.26220629,828.8570332
44.12927996,1148.676125
53.02206844,1081.751794
32.52209381,627.288154
46.59939425,1443.011443
37.47061937,1100.086708
37.08596988,790.348954
54.08945875,1761.126593
66.57077544,2988.908134
39.03711726,694.0736252
54.28815224,1589.301314
52.73660412,2082.112191
65.62125825,2214.50496
49.95912213,1682.896821
42.24100013,809.7596863
52.1131916,2212.607186
59.22090971,1817.461735
54.50474561,1483.915461
39.49767898,868.8493797
48.95607451,1529.23569
32.75314821,489.1093412
27.60718442,391.5086583
41.60038748,1370.774883
26.66268721,483.5611722
49.50607436,1206.518981
43.21323336,875.2202317
38.88522512,940.4950156
55.05727052,2540.68733
53.34560398,2276.164023
49.71049674,1456.629142
55.12528443,1721.545767
42.6566394,690.6716269
41.53618484,1169.869933
38.04121277,812.8689543
26.05246508,489.7112411
50.3237065,1378.389272
46.16285146,1400.163469
69.21817911,2120.710271
38.19784317,1121.848092
49.15594179,2015.94479
49.94885795,1472.108955
40.9379967,1022.006978
38.23704258,950.13246
26.46164488,399.4471223
85.97591877,4890.040282
49.39782174,1007.818632
46.98251539,1161.95986
42.86690228,1276.264937
44.24883468,1283.230169
48.59768079,1614.902006
37.53661674,1014.69408
30.44894378,584.9404213
50.59243261,1542.003243
44.14702218,1221.678209
50.67646086,2164.17414
42.43063323,1291.566302
31.98521058,400.4900497
50.57875928,1511.04804
33.47661262,636.7961266
47.8603997,1485.291312
28.54849515,538.5871447
55.88296608,1823.604815
59.63166896,2324.692016
33.37757052,708.9568089
48.40465185,1550.534657
40.36376621,839.6873815
29.20025677,434.3405511
34.6550568,580.3071897
47.32758257,1695.156518
34.07351802,546.5565694
47.77293832,1306.348927
39.92654204,822.9431934
64.30487943,2733.062013
35.32427112,818.5781512
53.05395464,2026.258786
39.25499203,1117.22886
49.71610035,944.6317437
43.79252596,791.2799438
46.823265,1487.237561
16.62218105,117.6544074
61.9611353,3176.755775
39.39022416,773.4821768
39.32392958,1064.75771
26.61120641,406.594264
65.71131536,2969.60311
44.20809177,1235.843116
45.33699063,1488.806411
17.2051121,107.578946
52.42995426,1068.568075
51.45954395,1144.364334
43.6636369,1281.277707
24.11404013,380.0890285
49.09715351,1378.92024
54.48174023,2177.648161
27.57833993,443.7773816
79.67292387,3798.438639
36.38583223,935.8525976
46.58341998,1569.275803
35.74659855,835.4154045
41.76221797,916.7436142
32.91391109,754.3889423
50.5825499,1422.643195
55.0272525,2017.063795
49.66261567,1566.991162
39.31083013,1163.060266
31.3975751,581.7830081
40.11691938,1269.918281
58.91273049,1281.339657
52.04336121,1837.534708
34.10716082,678.8466093
32.61482429,381.6543215
32.56061243,606.3507265
30.0172487,541.3968783
56.53400105,1171.621581
42.89034112,799.3973766
70.18553652,2950.055264
47.10997202,1662.651324
42.36984561,1104.158849
46.89897881,1431.107108
43.65123353,1483.722756
41.32485553,1340.877283
32.23022119,688.4541271
22.80701408,360.8701407
59.64391349,1340.73403
60.80942215,2652.056471
35.78745369,780.6771103
44.73266883,838.3472397
53.62473955,1973.852135
75.1215258,5125.881011
60.9425549,2168.28501
64.654471,2328.657324
23.80672574,246.2231262
50.36403398,1494.30052
33.65957391,564.9824611
56.34674861,1381.776016
60.41691285,2430.118192
55.52212289,1327.881711
43.922938,1251.998854
58.21772637,1858.733212
40.75665475,1033.370388
65.12061756,3059.374842
59.94181319,3036.970431
54.08265298,2015.205769
32.20768611,511.7854336
43.0727146,776.5014024
42.91971103,1008.372294
59.05977543,2730.006655
61.62403174,3047.333352
57.54650559,2589.538745
33.17279377,679.4577645
56.58779846,1615.904306
24.09476257,271.220586
80.30047177,5307.38355
46.64983963,1580.758674
59.16951631,2386.15507
54.91234701,1563.18886
41.48589592,1172.689664
62.61251942,1734.405385
49.99705278,1687.961003
44.11976286,1277.260117
60.17327424,1313.408333
50.12907432,1548.575004
34.15202698,725.2335061
42.50665214,607.8497794
47.21280497,1408.770551
52.72091078,1960.117842
34.31355858,625.0466878
48.70540424,1682.90352
40.41773076,1216.492705
19.55723549,201.7027593
81.92414609,4203.423502
55.30463542,1975.360113
71.71262868,3950.235858
39.59630719,1006.607395
30.21303468,476.1241758
28.44432135,282.3818282
45.32769609,1557.034824
42.71735103,1011.690492
40.63402087,785.843751
65.49266995,2165.754452
33.62642038,585.2314298
45.79601733,1717.823588
40.21139141,600.252647
50.04158767,1505.339651
50.40871481,1530.860352
57.45760025,1914.085712
42.19935119,981.7825705
59.99667336,2519.152974
23.56961716,234.4764683
48.35803387,1347.794668
52.998827,1027.73631
19.64843362,217.5968402
29.98054208,539.4551166
69.48981215,3594.511051
51.8869507,1148.557182
44.94370309,1001.880047
56.00331134,2501.13098
38.73994188,957.2420607
41.22194327,1211.52956
35.19681491,564.1564556
57.06389433,1759.527086
46.09614226,1118.169137
41.40523616,978.3128305
53.57860506,2008.230584
50.43295754,1773.62086
51.04760462,2198.926873
37.56414214,899.3329412
49.70147251,933.5713175
54.15234926,2184.986846
45.83742884,1666.909137
61.26251188,2229.996099
28.13473336,389.9275035
44.06018684,1241.340467
19.31221451,158.765768
70.69484951,4342.003643
58.42545759,2425.913882
44.25379962,1166.995735
32.12480348,381.8375241
33.72983988,570.5824555
49.41471752,1289.724255
53.83206226,2237.172301
63.37909815,2284.289862
45.38397909,1082.641638
73.28509009,2746.696996
60.13377792,1692.087698
64.84077589,3261.907326
49.20216781,1404.784898
27.27826369,436.8557499
77.46458302,4159.313374
54.36998094,1851.92538
36.4784024,524.4253827
52.13017659,1094.584713
64.97210965,1555.022152
57.97193377,2864.406791
30.74327714,570.8325803
30.89446592,357.7828687
26.79551229,531.8620831
14.34892462,94.32401527
46.04818329,971.5549889
45.5979998,1526.406607
51.19990677,999.3552114
46.32904312,1323.403732
23.38535028,207.0056397
32.57525973,601.6097614
47.44067167,1171.211217
61.15250529,3179.77905
53.30960452,2355.893731
52.22012668,1892.214275
64.82948414,2705.692299
43.36485153,977.1474094
65.1007455,2241.773719
38.36058212,678.7400638
45.62244379,1424.433081
36.32478225,684.7225784
26.62590491,441.7507992
25.57094861,356.8068843
54.77012722,1591.233192
31.62055373,463.1843022
28.31199954,339.670684
64.23489983,1746.950272
44.16283693,1102.019377
55.77737004,1321.986233
50.40712535,1928.095633
29.29387047,493.4619194
60.1138128,3101.381452
42.31797195,737.4061464
47.1085263,1200.993066
34.23553129,660.641866
38.84536406,1171.741783
43.24628542,869.4124796
45.31901574,1159.176078
37.57232149,820.35623
48.56253244,1523.484509
43.12704032,1046.784061
57.37764824,1933.054707
33.90785661,586.7328184
42.37112662,708.4508573
13.55914427,82.99138649
81.74296097,4391.858769
55.74871887,1726.403894
46.73083151,910.1085009
51.81836604,1873.907096
49.78539052,1995.577973
36.61208562,906.456054
55.17490709,1860.041458
24.86103447,240.4572825
43.89241873,815.1802815
30.31232373,454.3470292
29.04452606,465.1173304
25.59218027,343.7810114
15.59933829,161.2598797
42.26393283,685.7085928
34.35723361,478.0972645
30.87680566,332.5329105
46.75580245,1397.857311
36.24515472,679.8727875
60.76806391,2576.370015
45.04875277,1298.469517
51.96132455,2077.180903
48.34799421,1828.157013
48.58586296,1787.500494
36.60442519,553.5539363
57.27842074,2309.814838
27.7943535,448.86138
39.55218858,937.0828372
32.79816238,557.4598032
40.00462235,700.8193651
70.12661113,4304.429615
41.51376724,975.4243643
49.27067853,1616.458744
43.65674065,926.7464142
46.5975973,1175.50474
58.60932983,2173.769575
28.68288254,425.336088
37.2793363,951.2954479
31.91319584,408.8848584
33.7605413,701.8311826
58.99143174,2245.14051
39.90307915,692.5204506
63.90755612,1509.455762
23.04856577,178.5755982
44.59024878,1306.018094
58.75623997,1924.353249
34.11403654,416.16599
25.26812258,304.7428793
60.01303511,2208.36114
54.32253579,2199.651626
53.34687069,2129.529398
31.24676267,443.8530365
52.58564519,1115.142583
50.49809712,1318.552187
56.76064592,2156.788441
47.99662125,965.3324881
37.76693328,664.1039563
68.53727816,2668.400435
49.25469831,1571.515067
49.54463066,1749.145823
39.38046954,714.5693898
50.52384168,2069.66598
11.71939771,55.86258441
