"dbh","biomass","grp"
72.93868434,2859.806677,"grp7"
40.06644315,931.7255829,"grp4"
22.50807613,208.6229505,"grp2"
14.63249591,96.60957465,"grp1"
88.26420525,4567.873977,"grp8"
74.16071022,3326.645764,"grp7"
56.13063239,2517.239769,"grp5"
18.40594381,172.164023,"grp1"
83.0832172,4511.406775,"grp8"
79.50149404,3412.569991,"grp7"
61.82407992,2015.362428,"grp6"
49.70853735,918.4571653,"grp4"
98.81372979,4723.915885,"grp9"
44.89313386,860.1045308,"grp4"
47.54697598,788.9293142,"grp4"
80.1819866,2887.971181,"grp8"
32.98413557,614.1176758,"grp3"
93.93306854,4818.808576,"grp9"
50.95433699,1532.912537,"grp5"
21.60396081,328.5108929,"grp2"
20.43572992,250.7745812,"grp2"
16.275327,121.8833105,"grp1"
50.23610633,1383.28691,"grp5"
70.52351246,3250.462918,"grp7"
89.61383815,5141.47661,"grp8"
22.70200221,204.2591945,"grp2"
84.0433022,3948.650287,"grp8"
62.17135213,3199.062768,"grp6"
17.38724397,168.3948316,"grp1"
80.8276197,2743.162826,"grp8"
54.89824703,1966.716748,"grp5"
83.01369803,4501.420179,"grp8"
48.59746462,1552.071145,"grp4"
75.76797742,2613.453396,"grp7"
33.58277119,644.17212,"grp3"
15.36492283,110.7219361,"grp1"
91.10587772,3850.925304,"grp9"
62.70518686,2967.983082,"grp6"
71.20519238,3270.677712,"grp7"
34.16629293,507.7237013,"grp3"
44.58321185,765.3718583,"grp4"
32.89270524,612.72378,"grp3"
81.62977516,5044.269788,"grp8"
19.90720272,157.4917888,"grp1"
58.81191628,2196.481683,"grp5"
37.81892535,608.5358596,"grp3"
76.87457271,3242.914341,"grp7"
77.24473453,4689.621437,"grp7"
45.5894322,1144.745062,"grp4"
30.01292449,539.4001986,"grp3"
82.71051372,3916.835946,"grp8"
74.05294507,3183.075106,"grp7"
77.76090154,3987.666328,"grp7"
18.50507266,177.5185606,"grp1"
29.96273047,548.068036,"grp2"
14.13916377,72.11704673,"grp1"
96.31813485,6844.756505,"grp9"
43.24489838,1159.236079,"grp4"
23.61038568,271.9775967,"grp2"
37.15623541,1008.305586,"grp3"
29.04454433,285.0316413,"grp2"
99.96874783,7350.595921,"grp9"
32.15850187,566.3108558,"grp3"
14.81863031,142.2090011,"grp1"
86.22288821,4994.296772,"grp8"
48.46447053,1614.632291,"grp4"
70.59853676,3433.855854,"grp7"
39.32968465,738.9865816,"grp3"
12.70901297,67.40516671,"grp1"
33.47364427,638.0177747,"grp3"
99.97538971,6607.319723,"grp9"
78.13733468,3476.067193,"grp7"
54.14249311,1568.976173,"grp5"
29.32811899,296.8064229,"grp2"
77.22689903,5413.487807,"grp7"
78.3417214,4616.684005,"grp7"
26.7025937,397.9179811,"grp2"
32.34975317,496.3309308,"grp3"
99.44041899,8423.468477,"grp9"
31.98951577,362.5588646,"grp3"
54.3513273,1224.96133,"grp5"
60.16215152,2082.777014,"grp6"
37.33450733,491.0508259,"grp3"
67.99507912,4080.01478,"grp6"
98.04282157,3932.52531,"grp9"
89.78520919,5146.457282,"grp8"
33.39960206,629.5735075,"grp3"
76.29401482,3379.884596,"grp7"
38.13786695,1008.344358,"grp3"
95.73043989,7845.588281,"grp9"
87.79599323,5345.067556,"grp8"
70.52871713,2471.433254,"grp7"
49.51235177,1337.005377,"grp4"
63.71461829,3511.306447,"grp6"
65.16061111,1914.1373,"grp6"
53.94102298,2450.580853,"grp5"
94.08137978,4450.758798,"grp9"
29.2712037,316.7131633,"grp2"
12.37052531,56.16405622,"grp1"
65.28659401,2989.527138,"grp6"
91.41292582,3987.963083,"grp9"
38.78644025,893.7605509,"grp3"
14.74052055,118.4208132,"grp1"
51.48559352,1970.124347,"grp5"
53.64529098,2173.268744,"grp5"
36.59429779,848.4963711,"grp3"
43.75935381,651.7868078,"grp4"
20.2522751,226.1376055,"grp2"
67.26029379,3125.614306,"grp6"
61.84750738,2062.652553,"grp6"
17.69378336,202.6201661,"grp1"
16.10368768,118.1203068,"grp1"
59.87959175,2492.480688,"grp5"
29.02750603,505.7594644,"grp2"
87.46583401,6347.63817,"grp8"
14.53516259,131.2941423,"grp1"
91.03099357,5351.17288,"grp9"
41.60185557,860.3733595,"grp4"
99.15772078,8442.625847,"grp9"
77.08229003,4928.297631,"grp7"
59.49793844,1919.750974,"grp5"
90.1877969,4249.044134,"grp9"
94.62493383,8179.897341,"grp9"
92.60611021,6631.462948,"grp9"
63.4626887,3554.407441,"grp6"
76.23373486,2670.736438,"grp7"
16.9984375,122.7928732,"grp1"
10.93411769,49.78766601,"grp1"
22.41874406,298.6947022,"grp2"
70.82388457,3932.833859,"grp7"
73.19402292,3529.413739,"grp7"
58.56485361,1707.299011,"grp5"
62.14121298,3006.048423,"grp6"
21.20127201,165.3659749,"grp2"
62.42743258,2453.989717,"grp6"
52.8399241,1904.363096,"grp5"
22.26415355,272.0048665,"grp2"
72.68751145,2754.038672,"grp7"
13.69994558,76.59754033,"grp1"
64.65329894,3593.423952,"grp6"
46.71105975,1318.971109,"grp4"
72.02135055,2008.332417,"grp7"
70.39978693,3293.642995,"grp7"
69.49042735,3558.38008,"grp6"
96.67233691,4476.984599,"grp9"
91.46460772,6881.389001,"grp9"
33.76940032,763.1891066,"grp3"
10.06610279,37.19194189,"grp1"
73.04135831,3767.598268,"grp7"
36.37982045,790.1333538,"grp3"
68.40788061,3550.149711,"grp6"
67.83274308,1810.043589,"grp6"
81.31836057,4858.045121,"grp8"
66.40318201,2398.059057,"grp6"
29.16961983,519.1795661,"grp2"
24.66598269,308.4678827,"grp2"
19.61567156,240.4900928,"grp1"
33.23157855,354.8255526,"grp3"
99.98133107,4814.671502,"grp9"
88.11199217,6710.155539,"grp8"
32.44572661,618.5794737,"grp3"
61.8267033,2118.494151,"grp6"
74.05780716,4265.216979,"grp7"
40.83270473,873.7318811,"grp4"
71.98204694,2934.720643,"grp7"
56.98341792,1483.489116,"grp5"
43.04528307,767.1217315,"grp4"
49.0913835,1278.370469,"grp4"
41.62485522,1213.745179,"grp4"
76.66220485,3925.043318,"grp7"
22.40879582,348.0870226,"grp2"
55.83117168,1700.942195,"grp5"
65.78612862,3053.94949,"grp6"
27.89030406,275.4049262,"grp2"
73.12978279,4139.170666,"grp7"
64.3337079,2206.926409,"grp6"
59.11617429,2202.450498,"grp5"
63.40068678,2895.315071,"grp6"
61.56737897,2898.046684,"grp6"
60.83639576,2822.52419,"grp6"
93.41377999,6317.35931,"grp9"
72.4695805,3750.61282,"grp7"
97.02277728,7976.526552,"grp9"
91.06103702,3914.79006,"grp9"
82.92701029,5062.645845,"grp8"
97.42026014,4715.938977,"grp9"
57.30492304,1974.238136,"grp5"
67.72136904,3971.160487,"grp6"
28.13771198,520.0145621,"grp2"
59.59200902,2033.212056,"grp5"
58.86718997,1553.855483,"grp5"
73.94511859,4438.812414,"grp7"
66.014113,3290.362588,"grp6"
78.27750581,3509.638722,"grp7"
85.91663836,6674.445927,"grp8"
83.57117617,3575.400482,"grp8"
37.56122721,638.9223181,"grp3"
56.88414737,1754.417517,"grp5"
58.56371629,1343.053715,"grp5"
64.64235952,2697.836966,"grp6"
11.84780733,68.02055322,"grp1"
20.73852122,204.219412,"grp2"
53.86466564,2285.812857,"grp5"
85.82593827,4246.820074,"grp8"
82.57849973,5069.137625,"grp8"
64.87618726,2490.800898,"grp6"
97.31270968,5008.112626,"grp9"
78.00156376,4574.459009,"grp7"
79.86022455,5295.786159,"grp7"
84.80791576,3568.55994,"grp8"
76.84409723,3572.005761,"grp7"
86.63332004,7017.804836,"grp8"
30.3833416,584.8440551,"grp3"
48.5626571,1462.654728,"grp4"
80.75316001,5497.658902,"grp8"
65.58145422,2939.327145,"grp6"
92.83967037,5636.21249,"grp9"
23.84181665,321.6412611,"grp2"
43.91605158,954.1978108,"grp4"
58.47265265,1754.491675,"grp5"
60.93637333,2012.584583,"grp6"
98.45652492,6297.866943,"grp9"
28.21802171,338.5200736,"grp2"
20.28917473,250.2688279,"grp2"
21.51958581,270.2265592,"grp2"
98.09177226,6046.129823,"grp9"
64.32659723,2846.936703,"grp6"
74.22522722,3602.496331,"grp7"
64.60523587,2310.620774,"grp6"
22.34305244,215.4886568,"grp2"
21.98946848,241.6868505,"grp2"
51.01641626,1724.130366,"grp5"
73.43870326,3502.537006,"grp7"
99.50484956,8192.683607,"grp9"
55.52259601,1461.194974,"grp5"
68.53587457,3862.518277,"grp6"
83.06923691,5399.947358,"grp8"
35.08432066,700.701197,"grp3"
20.79211742,164.364721,"grp2"
58.71775433,1445.86965,"grp5"
27.17817972,342.6692531,"grp2"
69.22384952,2664.775625,"grp6"
31.32716683,522.2588536,"grp3"
84.97319467,4293.792732,"grp8"
13.25529626,83.47527177,"grp1"
64.88044768,2833.262098,"grp6"
91.66142173,5442.484176,"grp9"
47.99835841,1119.210627,"grp4"
73.32973477,3884.986659,"grp7"
55.67314152,1251.802898,"grp5"
74.99426904,2806.159005,"grp7"
30.78918317,391.3593582,"grp3"
38.44917418,724.8735882,"grp3"
39.05572613,997.7879294,"grp3"
71.10995224,3258.990518,"grp7"
72.473272,3055.137379,"grp7"
19.26661765,158.5956013,"grp1"
99.50753311,4699.629096,"grp9"
83.39463685,4318.236737,"grp8"
63.8652675,2545.141613,"grp6"
40.96401683,1130.694206,"grp4"
69.94195273,4104.555789,"grp6"
33.71999842,608.1379876,"grp3"
42.17622789,619.2327945,"grp4"
36.24251325,530.1585832,"grp3"
87.32900198,3505.414137,"grp8"
73.09152024,3192.235818,"grp7"
69.25285707,3602.673084,"grp6"
14.15538946,114.7406088,"grp1"
82.42562703,6033.375284,"grp8"
49.48672139,1284.245824,"grp4"
78.32989538,5112.660102,"grp7"
27.3928618,511.494802,"grp2"
55.58400455,1243.956866,"grp5"
43.4470067,1122.741711,"grp4"
52.27031781,2096.074339,"grp5"
21.93767096,314.1549886,"grp2"
15.86336545,134.8167832,"grp1"
65.44428937,2689.447718,"grp6"
83.8840421,3720.723151,"grp8"
62.45741869,3411.223311,"grp6"
69.05921777,2567.724546,"grp6"
72.93927561,3049.817804,"grp7"
56.86201464,2153.130684,"grp5"
54.99539824,1520.780338,"grp5"
24.23655923,357.3612447,"grp2"
40.03670969,1173.684168,"grp4"
65.53114062,2403.759112,"grp6"
85.83959653,4868.676486,"grp8"
19.15323546,181.2585025,"grp1"
60.41627267,2908.476208,"grp6"
19.36347112,135.614683,"grp1"
26.27545627,415.2622425,"grp2"
40.91831169,1044.333191,"grp4"
73.77356266,3601.029321,"grp7"
64.97441941,2386.10482,"grp6"
79.00926031,2681.921074,"grp7"
35.23884127,595.3149676,"grp3"
26.46497885,361.5209864,"grp2"
69.89318711,3572.756991,"grp6"
17.97833831,106.5712346,"grp1"
38.23151616,714.09708,"grp3"
64.49313633,2634.472082,"grp6"
59.08066621,1882.74134,"grp5"
96.26658254,6455.03461,"grp9"
95.78781608,5056.261513,"grp9"
58.82602146,2010.51405,"grp5"
26.82810587,481.3746695,"grp2"
74.50958549,4995.418382,"grp7"
36.88635752,522.6569036,"grp3"
13.94447806,122.4508396,"grp1"
36.79208804,981.2322302,"grp3"
37.3129332,801.5804939,"grp3"
98.10936921,7191.763205,"grp9"
61.83248614,1982.0223,"grp6"
25.71417536,434.6812982,"grp2"
77.21523508,2894.928828,"grp7"
92.95293782,7393.410372,"grp9"
35.22637825,700.095763,"grp3"
24.69163586,413.4710857,"grp2"
80.7518421,3957.170851,"grp8"
94.86188888,5227.8294,"grp9"
99.99454594,6083.712786,"grp9"
57.49809983,2211.258473,"grp5"
77.60499863,2686.421172,"grp7"
15.43192197,108.1096096,"grp1"
87.64149327,4503.918889,"grp8"
33.11385713,410.5892371,"grp3"
28.24940222,452.9482762,"grp2"
57.2677032,1983.167095,"grp5"
17.93119286,127.0194555,"grp1"
65.673014,2104.967836,"grp6"
36.04509556,677.9153354,"grp3"
24.90691199,271.3860087,"grp2"
66.3119154,2665.140667,"grp6"
96.36480988,8750.282879,"grp9"
49.33896813,1197.180914,"grp4"
22.19679151,155.3558222,"grp2"
31.18710518,566.2741672,"grp3"
56.57983599,2515.682793,"grp5"
32.67879801,407.0318177,"grp3"
17.21891644,120.9367651,"grp1"
32.92537853,596.2639854,"grp3"
90.90893928,7868.48715,"grp9"
38.8334729,1130.067975,"grp3"
73.27882827,4400.31314,"grp7"
29.75708082,485.138006,"grp2"
88.01346473,5882.897618,"grp8"
27.20986002,368.3223786,"grp2"
25.44303019,235.5166139,"grp2"
18.35835262,123.5926039,"grp1"
73.62374754,3370.566546,"grp7"
48.64382829,1410.53679,"grp4"
68.40785529,2805.181501,"grp6"
42.3271582,881.6439489,"grp4"
71.36162516,3322.267017,"grp7"
47.84018738,1029.815098,"grp4"
56.7191484,2436.642404,"grp5"
81.41270878,3440.250551,"grp8"
91.13688292,3946.179846,"grp9"
19.6663484,119.372839,"grp1"
76.22553127,4506.443807,"grp7"
91.92457472,5679.652707,"grp9"
38.40468953,972.7053975,"grp3"
15.52598873,97.68113436,"grp1"
22.33704814,253.3616611,"grp2"
79.19285266,3435.713248,"grp7"
88.3913984,3578.626681,"grp8"
87.60829017,3719.502036,"grp8"
38.09732425,748.0202716,"grp3"
61.8084589,2812.947645,"grp6"
76.27834255,2504.660762,"grp7"
49.20901856,1497.62931,"grp4"
57.53723153,2155.071352,"grp5"
16.03869833,110.5247572,"grp1"
82.26087516,5170.067326,"grp8"
32.6695165,624.128536,"grp3"
51.7808393,1757.840904,"grp5"
45.17060394,847.7415108,"grp4"
17.51801356,168.0503764,"grp1"
43.27365385,958.8914618,"grp4"
25.15085233,380.0416746,"grp2"
75.5676607,4192.102118,"grp7"
61.56153502,2765.237156,"grp6"
97.19163361,7198.313867,"grp9"
14.51738857,106.2507762,"grp1"
51.62421368,1376.121988,"grp5"
59.75155705,2466.098805,"grp5"
65.66339359,1718.274619,"grp6"
31.7426643,543.5097344,"grp3"
20.49496399,169.3931257,"grp2"
40.10375012,814.6486963,"grp4"
19.81999948,256.8376868,"grp1"
54.20128391,1381.181758,"grp5"
53.10081695,2133.837345,"grp5"
75.70728224,2998.289405,"grp7"
65.37576249,1900.478914,"grp6"
32.5414406,461.1970033,"grp3"
46.17753648,1107.633331,"grp4"
19.2126926,129.7046713,"grp1"
39.46568116,1225.815055,"grp3"
16.12612828,173.5683491,"grp1"
33.17027867,685.0617387,"grp3"
40.34674858,1183.919165,"grp4"
80.0958332,4652.444112,"grp8"
57.04699138,2702.090193,"grp5"
63.36854446,3124.364879,"grp6"
30.49020727,635.9791629,"grp3"
84.04607654,5197.918525,"grp8"
75.45594465,3808.14931,"grp7"
49.8800513,1735.11817,"grp4"
36.76152386,583.9492805,"grp3"
73.71855385,4035.40073,"grp7"
66.01445046,3152.726339,"grp6"
27.4208105,276.0878093,"grp2"
36.2601977,836.6728048,"grp3"
76.16476074,2708.243247,"grp7"
77.19174069,4689.555816,"grp7"
85.6781439,6141.794873,"grp8"
58.83606409,2648.76284,"grp5"
63.01438517,2886.580896,"grp6"
60.10899647,2780.960682,"grp6"
87.40194379,5327.449157,"grp8"
66.45656365,3403.033624,"grp6"
64.0802545,1679.034317,"grp6"
41.5994536,963.5184656,"grp4"
34.21292264,447.6634789,"grp3"
10.81007932,39.43834323,"grp1"
74.41088384,2465.316559,"grp7"
53.62745032,1419.433991,"grp5"
94.74868381,5108.638346,"grp9"
21.3914306,150.9945257,"grp2"
64.09147456,3574.391765,"grp6"
97.05426898,6362.805134,"grp9"
16.31552351,144.912964,"grp1"
53.14394264,2069.382571,"grp5"
87.68628026,3679.195795,"grp8"
10.41921866,50.8262863,"grp1"
78.15833843,4645.46555,"grp7"
16.60846643,180.9410268,"grp1"
11.78169778,54.82013326,"grp1"
50.62430088,1666.564494,"grp5"
76.52481145,3565.073941,"grp7"
95.58236349,6090.974409,"grp9"
33.59183932,448.4995357,"grp3"
23.23979409,323.8689421,"grp2"
49.9939069,1178.030814,"grp4"
96.84492462,6264.684951,"grp9"
51.57967485,1653.462351,"grp5"
25.27738073,456.3042089,"grp2"
59.01063535,2374.864732,"grp5"
87.20480277,4299.735805,"grp8"
87.9154779,3695.757423,"grp8"
45.74498837,1186.458639,"grp4"
92.80809243,3925.9614,"grp9"
47.49472825,914.2077835,"grp4"
29.30255666,489.0941641,"grp2"
20.25327365,205.3717947,"grp2"
52.64677502,1967.269051,"grp5"
62.38884944,2417.756548,"grp6"
37.46259592,979.3283888,"grp3"
21.26373177,287.045852,"grp2"
30.72956368,405.7752663,"grp3"
42.84851566,667.1925061,"grp4"
76.74830515,2866.563316,"grp7"
68.6613127,4100.693014,"grp6"
91.04749069,4732.677529,"grp9"
78.08846349,3299.101621,"grp7"
99.19280541,5342.890699,"grp9"
59.4898004,2246.028132,"grp5"
44.82383405,1503.723348,"grp4"
28.31972878,314.3836505,"grp2"
92.04503603,5103.340073,"grp9"
81.41140694,4120.318026,"grp8"
39.39300909,1236.658576,"grp3"
60.15129786,2490.524794,"grp6"
90.18573158,4823.872969,"grp9"
67.55434673,2920.699095,"grp6"
42.10703497,1205.897852,"grp4"
82.35360356,6205.345039,"grp8"
34.42166845,768.8248035,"grp3"
84.79441474,3952.93875,"grp8"
76.68644812,2939.80791,"grp7"
50.14162273,995.2380399,"grp5"
90.80034244,6663.520887,"grp9"
12.32030248,76.33101028,"grp1"
90.78142396,3451.421715,"grp9"
